project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
bioblitz_vinesch	67732	vine_000158	canonical		Clematis			20240608161757	7.8748336	46.261543	looks_swapped_ch_lat_lon	true	true	true	true	vine_000158	vine_000158_01	has_ms
bioblitz_vinesch	67733	vine_000187	canonical		Verbascum densiflorum			20240608162200	7.87495	46.261578	looks_swapped_ch_lat_lon	true	true	true	true	vine_000187	vine_000187_01	has_ms
bioblitz_vinesch	67734	vine_000341	canonical		Insecta			20240608162923	7.874752	46.261467	looks_swapped_ch_lat_lon	true	true	true	true	vine_000341	vine_000341_01	has_ms
bioblitz_vinesch	67735	vine_000339	canonical		Caucalis platycarpos			20240608163605	7.874518	46.26167	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
bioblitz_vinesch	67736	vine_000342	canonical		Insecta			20240608165237	7.8745527	46.261696	looks_swapped_ch_lat_lon	true	true	true	true	vine_000342	vine_000342_01	has_ms
bioblitz_vinesch	67737	vine_000091	canonical		Stachys recta			20240608145612	7.8744264	46.261684	looks_swapped_ch_lat_lon	true	true	true	true	vine_000091	vine_000091_01	has_ms
bioblitz_vinesch	67738	vine_000198	canonical		Geranium pyrenaicum			20240608145957	7.8741703	46.261597	looks_swapped_ch_lat_lon	true	true	true	true	vine_000198	vine_000198_01	has_ms
bioblitz_vinesch	67739	vine_000233	canonical		Heracleum			20240608150438	7.8742437	46.261593	looks_swapped_ch_lat_lon	true	true	true	true	vine_000233	vine_000233_01	has_ms
bioblitz_vinesch	67740	vine_000201	canonical		Rosa			20240608151128	7.8742094	46.26157	looks_swapped_ch_lat_lon	true	true	true	true	vine_000201	vine_000201_01	has_ms
bioblitz_vinesch	67741	vine_000126	canonical		Petrosedum montanum			20240608151816	7.8741946	46.261593	looks_swapped_ch_lat_lon	true	true	true	true	vine_000126	vine_000126_01	has_ms
bioblitz_vinesch	67742	vine_000258	canonical		Bromus squarrosus			20240608152249	7.8740783	46.26168	looks_swapped_ch_lat_lon	true	true	true	true	vine_000258	vine_000258_01	has_ms
bioblitz_vinesch	67743	vine_000249	canonical		Polygonatum odoratum			20240608152749	7.8740788	46.26165	looks_swapped_ch_lat_lon	true	true	true	true	vine_000249	vine_000249_01	has_ms
bioblitz_vinesch	67744	vine_000217	canonical		Origanum			20240608163625	7.8749976	46.261578	looks_swapped_ch_lat_lon	true	true	true	true	vine_000217	vine_000217_01;vine_000217_02;vine_000217_03;vine_000217_04	has_ms
bioblitz_vinesch	67745	vine_000490	canonical		Taraxacum			20240608153854	7.8745956	46.26162	looks_swapped_ch_lat_lon	true	true	true	true	vine_000490	vine_000490_01	has_ms
bioblitz_vinesch	67746	vine_000498	canonical		Galium			20240608154535	7.874607	46.261623	looks_swapped_ch_lat_lon	true	true	true	true	vine_000498	vine_000498_01	has_ms
bioblitz_vinesch	67747	vine_000481	canonical		Angiospermae			20240608155114	7.874593	46.261574	looks_swapped_ch_lat_lon	true	true	true	true	vine_000481	vine_000481_01	has_ms
bioblitz_vinesch	67748	vine_000129	canonical		Angiospermae			20240608160605	7.8744006	46.26148	looks_swapped_ch_lat_lon	true	true	true	true	vine_000129	vine_000129_01	has_ms
bioblitz_vinesch	67749	vine_000337	canonical		Angiospermae			20240608160943	7.8744426	46.26142	looks_swapped_ch_lat_lon	true	true	true	true	vine_000337	vine_000337_01	has_ms
bioblitz_vinesch	67750	vine_000161	canonical		Angiospermae			20240608161328	7.874446	46.261425	looks_swapped_ch_lat_lon	true	true	true	true	vine_000161	vine_000161_01	has_ms
bioblitz_vinesch	67751	vine_000108	canonical		Angiospermae			20240608161747	7.874441	46.261425	looks_swapped_ch_lat_lon	true	true	true	true	vine_000108	vine_000108_01	has_ms
bioblitz_vinesch	67752	vine_000151	canonical		Angiospermae			20240608162507	7.8744354	46.26142	looks_swapped_ch_lat_lon	true	true	true	true	vine_000151	vine_000151_01	has_ms
bioblitz_vinesch	67753	vine_000094	canonical		Angiospermae			20240608162847	7.874434	46.26142	looks_swapped_ch_lat_lon	true	true	true	true	vine_000094	vine_000094_01	has_ms
bioblitz_vinesch	67754	vine_000106	canonical		Equisetum			20240608163224	7.8744335	46.261425	looks_swapped_ch_lat_lon	true	true	true	true	vine_000106	vine_000106_01	has_ms
bioblitz_vinesch	67755	vine_000169	canonical		Angiospermae			20240608163556	7.8744335	46.26142	looks_swapped_ch_lat_lon	true	true	true	true	vine_000169	vine_000169_01	has_ms
