project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbc	70500	dbgi_008727	canonical	dbgi_008727	Rosa moyesii			Rosa moyesii	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521083655	7.1120844	46.032543	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008727		not_extracted
jbc	70501	dbgi_008722	canonical	dbgi_008722	Astrantia major			Astrantia major	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521084030	7.1120825	46.03253	looks_swapped_ch_lat_lon	true	true	false	true	dbgi_008722	dbgi_008722_01	no_aliquot;has_ms
jbc	70502	dbgi_008732	canonical	dbgi_008732	Rhododendron hirsutum			Rhododendron hirsutum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521084348	7.112058	46.032543	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008732		not_extracted
jbc	70503	dbgi_008643	canonical	dbgi_008643	Erica carnea			Erica carnea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521084751	7.1120515	46.032543	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008643		not_extracted
jbc	70504	dbgi_008628	canonical	dbgi_008628	Rhododendron intermedium			Rhododendron intermedium	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521085115	7.11202	46.03255	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008628		not_extracted
jbc	70505	dbgi_008700	canonical	dbgi_008700	Festuca gautieri			Festuca gautieri	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521085549	7.1120024	46.032543	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008700	dbgi_008700_01	no_aliquot;no_ms
jbc	70506	dbgi_008633	canonical	dbgi_008633	Muscari dolichanthum			Muscari dolichanthum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521090002	7.1119905	46.03255	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008633		not_extracted
jbc	70507	dbgi_008762	canonical	dbgi_008762	Sibbeldia duneata			Sibbeldia duneata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521090749	7.111972	46.03255	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008762		not_extracted
jbc	70508	dbgi_008723	canonical	dbgi_008723	Lonicera caerulea			Lonicera caerulea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521091419	7.112026	46.03254	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008723	dbgi_008723_01	no_aliquot;no_ms
jbc	70509	dbgi_008636	canonical	dbgi_008636	Lonicera nigra			Lonicera nigra	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521092503	7.112098	46.032528	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008636		not_extracted
jbc	70510	dbgi_008791	canonical	dbgi_008791	Rosa rugosa			Rosa rugosa	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521092746	7.1121254	46.032516	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008791		not_extracted
jbc	70511	dbgi_008737	canonical	dbgi_008737	Paeonia caucasica			Paeonia caucasica	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521093442	7.1124005	46.032578	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008737	dbgi_008737_01	no_aliquot;no_ms
jbc	70512	dbgi_008549	canonical	dbgi_008549	Cornus stolonifera			Cornus stolonifera	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521113036	7.1124206	46.032566	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008549	dbgi_008549_01	no_aliquot;no_ms
jbc	70513	dbgi_006950	canonical	dbgi_006950	Prenanthes purpurea			Prenanthes purpurea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521113514	7.112454	46.03258	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_006950	dbgi_006950_01	no_aliquot;no_ms
jbc	70514	dbgi_007016	canonical	dbgi_007016	Aster purdomi			Aster purdomi	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521113842	7.112459	46.03259	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_007016		not_extracted
jbc	70515	dbgi_008546	canonical	dbgi_008546	Picea abies			Picea abies	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521114118	7.1124754	46.032597	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008546	dbgi_008546_01	no_aliquot;no_ms
jbc	70516	dbgi_008801	canonical	dbgi_008801	Matteuccia struthiopteris			Matteuccia struthiopteris	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521114554	7.1124883	46.03258	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008801		not_extracted
jbc	70517	dbgi_008631	canonical	dbgi_008631	Cirsium erisithales			Cirsium erisithales	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521115018	7.112544	46.032547	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008631		not_extracted
jbc	70518	dbgi_008796	canonical	dbgi_008796	Sesleria caerulea			Sesleria caerulea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521115629	7.1125965	46.032566	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008796		not_extracted
jbc	70519	dbgi_008800	canonical	dbgi_008800	Carex sempervirens			Carex sempervirens	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521115928	7.112611	46.03257	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008800		not_extracted
jbc	70520	dbgi_008544	canonical	dbgi_008544	Androsace halleri			Androsace halleri	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521120440	7.1126223	46.03256	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008544		not_extracted
jbc	70521	dbgi_008558	canonical	dbgi_008558	Festuca scabriculmis			Festuca scabriculmis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521121113	7.112613	46.03255	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008558		not_extracted
jbc	70522	dbgi_008574	canonical	dbgi_008574	Tanacetum vulgare			Tanacetum vulgare	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521121537	7.1126766	46.03258	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008574		not_extracted
jbc	70523	dbgi_008559	canonical	dbgi_008559	Asarum europaeum			Asarum europaeum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521121839	7.1126695	46.03256	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008559		not_extracted
jbc	70524	dbgi_008554	canonical	dbgi_008554	Corydalis lutea			Corydalis lutea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521122333	7.11266	46.032555	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008554		not_extracted
jbc	70525	dbgi_008619	canonical	dbgi_008619	Carex muricata			Carex muricata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521122637	7.112718	46.032555	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008619		not_extracted
jbc	70526	dbgi_008557	canonical	dbgi_008557	Solidago graminifolia			Solidago graminifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521123049	7.1127205	46.032566	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008557		not_extracted
jbc	70527	dbgi_008614	canonical	dbgi_008614	Cytisus sagittalis			Cytisus sagittalis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521123338	7.112728	46.032566	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008614		not_extracted
jbc	70528	dbgi_008552	canonical	dbgi_008552	Paeonia officinalis			Paeonia officinalis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521123803	7.1127195	46.03255	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008552		not_extracted
jbc	70529	dbgi_008543	canonical	dbgi_008543	Rhododendron caucasium			Rhododendron caucasium	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521124313	7.1127253	46.032597	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008543		not_extracted
jbc	70530	dbgi_008615	canonical	dbgi_008615	Moltkia doerfleri			Moltkia doerfleri	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521124605	7.112764	46.03257	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008615		not_extracted
jbc	70531	dbgi_008856	canonical	dbgi_008856	Sedum spurium			Sedum spurium	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521124911	7.112768	46.032578	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008856		not_extracted
