project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	issues
droguier_jbn	74353	drog_000122	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110207			missing	taxon_unified_conflict
droguier_jbn	74354	drog_000388	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110435			missing	taxon_unified_conflict
droguier_jbn	74355	drog_000231	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110655			missing	taxon_unified_conflict
droguier_jbn	74356	drog_000277	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110856			missing	taxon_unified_conflict
droguier_jbn	74357	drog_000088	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123111045			missing	taxon_unified_conflict
droguier_jbn	74358	drog_000169	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123111248			missing	taxon_unified_conflict
droguier_jbn	74359	drog_000198	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123111455			missing	taxon_unified_conflict
droguier_jbn	74360	drog_000052	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112036			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74361	drog_000514	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112453			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74362	drog_000557	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112717			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74363	drog_000572	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112845			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74364	drog_000543	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113043			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74365	drog_000407	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113151			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74366	drog_000580	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113345			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74367	drog_000537	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113505			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74368	drog_000528	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113637			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74369	drog_000513	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123113958			missing	taxon_unified_conflict
droguier_jbn	74370	drog_000578	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114150			missing	taxon_unified_conflict
droguier_jbn	74371	drog_000558	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114326			missing	taxon_unified_conflict
droguier_jbn	74372	drog_000396	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114537			missing	taxon_unified_conflict
droguier_jbn	74373	drog_000413	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114652			missing	taxon_unified_conflict
droguier_jbn	74374	drog_000463	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114812			missing	taxon_unified_conflict
droguier_jbn	74375	drog_000405	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114934			missing	taxon_unified_conflict
droguier_jbn	74376	drog_000415	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123115056			missing	taxon_unified_conflict
droguier_jbn	74385	drog_000539	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126093345			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74386	drog_000544	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094253			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74387	drog_000529	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094504			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74388	drog_000419	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094641			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74389	drog_000444	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094828			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74390	drog_000508	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094947			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74391	drog_000461	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095129			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74392	drog_000555	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095306			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74393	drog_000387	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095424			missing	missing_primary_taxon_name_recovered_from_fallback
