project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbp	74251	dbgi_009913	canonical	dbgi_009913	Spiraea humilis			20250818135546	14.417999	50.123	out_of_ch_range	true	false	false	false	dbgi_009913		missing_extraction
jbp	74252	dbgi_009833	canonical	dbgi_009833	Spiraea humilis			20250818135838	14.417999	50.123	out_of_ch_range	true	false	false	false	dbgi_009833		missing_extraction
jbp	74253	dbgi_009864	canonical	dbgi_009864	Spiraea humilis			20250818140043	14.417999	50.123	out_of_ch_range	true	false	false	false	dbgi_009864		missing_extraction
jbp	74254	dbgi_009820	canonical	dbgi_009820				20250818140313	14.416558	50.12256	out_of_ch_range	true	false	false	false	dbgi_009820		missing_extraction
jbp	74255	dbgi_009879	canonical	dbgi_009879				20250818140833	14.416558	50.12256	out_of_ch_range	true	false	false	false	dbgi_009879		missing_extraction
jbp	74256	dbgi_009911	canonical	dbgi_009911				20250818141136	14.416558	50.12256	out_of_ch_range	true	false	false	false	dbgi_009911		missing_extraction
jbp	74257	dbgi_009837	canonical	dbgi_009837				20250818141709	14.416558	50.12256	out_of_ch_range	true	false	false	false	dbgi_009837		missing_extraction
jbp	74258	dbgi_009858	canonical	dbgi_009858				20250818142754	14.416558	50.12256	out_of_ch_range	true	false	false	false	dbgi_009858		missing_extraction
jbp	74259	dbgi_009822	canonical	dbgi_009822	Spiraea betulifolia			20250818143107	14.416282	50.122322	out_of_ch_range	true	false	false	false	dbgi_009822		missing_extraction
jbp	74260	dbgi_009860	canonical	dbgi_009860	Spiraea betulifolia			20250818143449	14.416282	50.122322	out_of_ch_range	true	false	false	false	dbgi_009860		missing_extraction
jbp	74261	dbgi_009835	canonical	dbgi_009835	Spiraea betulifolia			20250818143703	14.416282	50.122322	out_of_ch_range	true	false	false	false	dbgi_009835		missing_extraction
jbp	74262	dbgi_009857	canonical	dbgi_009857	Spiraea salicifolia			20250818143935	14.415109	50.12093	out_of_ch_range	true	false	false	false	dbgi_009857		missing_extraction
jbp	74263	dbgi_009915	canonical	dbgi_009915	Spiraea salicifolia			20250818144154	14.415109	50.12093	out_of_ch_range	true	false	false	false	dbgi_009915		missing_extraction
jbp	74264	dbgi_009875	canonical	dbgi_009875	Spiraea salicifolia			20250818144350	14.415109	50.12093	out_of_ch_range	true	false	false	false	dbgi_009875		missing_extraction
jbp	74265	dbgi_009819	canonical	dbgi_009819	Spiraea salicifolia			20250818144653	14.415109	50.12093	out_of_ch_range	true	false	false	false	dbgi_009819		missing_extraction
jbp	74266	dbgi_009900	canonical	dbgi_009900	Caesalpinia mexicana			20250818144953	14.412951	50.12173	out_of_ch_range	true	false	false	false	dbgi_009900		missing_extraction
jbp	74267	dbgi_009845	canonical	dbgi_009845	Caesalpinia mexicana			20250818145602	14.412951	50.12173	out_of_ch_range	true	false	false	false	dbgi_009845		missing_extraction
jbp	74268	dbgi_009830	canonical	dbgi_009830	Caesalpinia mexicana			20250818145811	14.412951	50.12173	out_of_ch_range	true	false	false	false	dbgi_009830		missing_extraction
jbp	74269	dbgi_009862	canonical	dbgi_009862	Coffea arabica			20250818145941	14.41292	50.121666	out_of_ch_range	true	false	false	false	dbgi_009862		missing_extraction
jbp	74270	dbgi_009851	canonical	dbgi_009851	Coffea arabica			20250818150240	14.41292	50.121666	out_of_ch_range	true	false	false	false	dbgi_009851		missing_extraction
jbp	76280	dbgi_012066	canonical	dbgi_012066	Nerium oleander			20260225132659	14.41257	50.121803	out_of_ch_range	true	false	false	false	dbgi_012066		missing_extraction
jbp	76328	dbgi_012105	canonical	dbgi_012105				20260225122946	14.412285	50.121517	out_of_ch_range	true	false	false	false	dbgi_012105		missing_extraction
jbp	76350	dbgi_012083	canonical	dbgi_012083	Drosera capensis			20260225133504	14.412285	50.121517	out_of_ch_range	true	false	false	false	dbgi_012083		missing_extraction
