project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbn	76460	dbgi_009162	canonical	dbgi_009162	Larix_decidua_MilL			20250825133915	6.934927	47.00006	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009162		missing_extraction
jbn	76461	dbgi_009137	canonical	dbgi_009137	Sedum_album_L			20250825134111	6.9348497	47.00001	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009137		missing_extraction
jbn	76462	dbgi_009191	canonical	dbgi_009191	Juniperus_communis_L			20250825134729	6.934514	46.999996	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009191		missing_extraction
jbn	76463	dbgi_009122	canonical	dbgi_009122	Sedum_album_L			20250825134936	6.934538	47.00003	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009122		missing_extraction
jbn	76464	dbgi_009152	canonical	dbgi_009152	Geranium_sanguineum_L			20250825135605	6.9348793	47.000175	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009152		missing_extraction
jbn	76465	dbgi_009158	canonical	dbgi_009158	Cornus_sanguinea_L			20250825135821	6.9348774	47.000137	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009158		missing_extraction
jbn	76466	dbgi_009278	canonical	dbgi_009278	Aegopodium_podagraria_L			20250825140206	6.9351077	47.00022	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009278		missing_extraction
jbn	76467	dbgi_009225	canonical	dbgi_009225	Lonicera_xylosteum_L			20250825140457	6.935061	47.000202	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009225		missing_extraction
jbn	76468	dbgi_009026	canonical	dbgi_009026	Thymus_serpyllum_L			20250825140657	6.9349246	47.000256	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009026		missing_extraction
jbn	76469	dbgi_009258	canonical	dbgi_009258	Juniperus_communis_L			20250825140841	6.934865	47.000267	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009258		missing_extraction
jbn	76470	dbgi_009230	canonical	dbgi_009230				20250825141009	6.934918	47.000263	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009230		missing_extraction
jbn	76471	dbgi_009200	canonical	dbgi_009200	Achillea_millefolium_L			20250825141121	6.9349566	47.000275	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009200		missing_extraction
jbn	76472	dbgi_009024	canonical	dbgi_009024	Chelidonium_majus_L			20250825141709	6.93515	47.000305	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009024		missing_extraction
jbn	76473	dbgi_009205	canonical	dbgi_009205	Glechoma_hederacea_L			20250825142236	6.935197	47.000294	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009205		missing_extraction
jbn	76474	dbgi_009095	canonical	dbgi_009095				20250825144706	6.9364605	47.000534	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009095		missing_extraction
jbn	76475	dbgi_009341	canonical	dbgi_009341				20250825145212	6.9371934	47.0008	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009341		missing_extraction
jbn	76476	dbgi_009028	canonical	dbgi_009028	Picea_abies_L_H_Karst			20250825151253	6.9344716	46.999485	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009028		missing_extraction
