project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issues
jbc	73160	dbgi_265	short_numeric_suffix	dbgi_000265				20250715094018	7.113326	46.032734	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73162	dbgi_267	short_numeric_suffix	dbgi_000267				20250715094350	7.1133275	46.032726	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73168	dbgi_273	short_numeric_suffix	dbgi_000273				20250715095827	7.113328	46.032745	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73171	dbgi_276	short_numeric_suffix	dbgi_000276				20250715101449	7.1133265	46.03275	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73172	dbgi_277	short_numeric_suffix	dbgi_000277				20250715101810	7.113307	46.032757	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73174	dbgi_279	short_numeric_suffix	dbgi_000279				20250715102327	7.1133075	46.03277	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73175	dbgi_280	short_numeric_suffix	dbgi_000280				20250715102612	7.113289	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73184	dbgi_289	short_numeric_suffix	dbgi_000289				20250715104921	7.1133103	46.032772	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73188	dbgi_293	short_numeric_suffix	dbgi_000293				20250715110253	7.1133056	46.032787	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73213	dbgi_318	short_numeric_suffix	dbgi_000318				20250715094307	7.1132407	46.032734	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73214	dbgi_319	short_numeric_suffix	dbgi_000319				20250715094618	7.1132092	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73221	dbgi_326	short_numeric_suffix	dbgi_000326				20250715101416	7.1131816	46.032715	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73228	dbgi_333	short_numeric_suffix	dbgi_000333				20250715105102	7.1134205	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73232	dbgi_337	short_numeric_suffix	dbgi_000337				20250715105855	7.1133966	46.032772	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73233	dbgi_338	short_numeric_suffix	dbgi_000338				20250715110057	7.1133494	46.032776	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73251	dbgi_006779	canonical	dbgi_006779				20250715130601	7.1132092	46.032776	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73258	dbgi_006817	canonical	dbgi_006817				20250715132512	7.113179	46.032795	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73264	dbgi_006752	canonical	dbgi_006752				20250715134135	7.1130753	46.032867	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73265	dbgi_006791	canonical	dbgi_006791				20250715134517	7.1130853	46.032867	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73267	dbgi_006778	canonical	dbgi_006778				20250715135255	7.113135	46.032913	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73272	dbgi_356	short_numeric_suffix	dbgi_000356				20250715090257	7.113402	46.032673	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73277	dbgi_361	short_numeric_suffix	dbgi_000361				20250715091648	7.113373	46.032745	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73278	dbgi_362	short_numeric_suffix	dbgi_000362				20250715091919	7.1133943	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73280	dbgi_364	short_numeric_suffix	dbgi_000364				20250715092516	7.113348	46.032734	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73281	dbgi_365	short_numeric_suffix	dbgi_000365				20250715092745	7.113337	46.032745	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73284	dbgi_368	short_numeric_suffix	dbgi_000368				20250715093654	7.113338	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73285	dbgi_369	short_numeric_suffix	dbgi_000369				20250715094018	7.113326	46.032734	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73287	dbgi_371	short_numeric_suffix	dbgi_000371				20250715094350	7.1133275	46.032726	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73293	dbgi_377	short_numeric_suffix	dbgi_000377				20250715095827	7.113328	46.032745	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73296	dbgi_380	short_numeric_suffix	dbgi_000380				20250715101449	7.1133265	46.03275	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73297	dbgi_381	short_numeric_suffix	dbgi_000381				20250715101810	7.113307	46.032757	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73299	dbgi_383	short_numeric_suffix	dbgi_000383				20250715102327	7.1133075	46.03277	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73300	dbgi_384	short_numeric_suffix	dbgi_000384				20250715102612	7.113289	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73309	dbgi_393	short_numeric_suffix	dbgi_000393				20250715104921	7.1133103	46.032772	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73313	dbgi_397	short_numeric_suffix	dbgi_000397				20250715110253	7.1133056	46.032787	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73338	dbgi_422	short_numeric_suffix	dbgi_000422				20250715094307	7.1132407	46.032734	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73339	dbgi_423	short_numeric_suffix	dbgi_000423				20250715094618	7.1132092	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73346	dbgi_430	short_numeric_suffix	dbgi_000430				20250715101416	7.1131816	46.032715	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73353	dbgi_437	short_numeric_suffix	dbgi_000437				20250715105102	7.1134205	46.03276	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73357	dbgi_441	short_numeric_suffix	dbgi_000441				20250715105855	7.1133966	46.032772	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73358	dbgi_442	short_numeric_suffix	dbgi_000442				20250715110057	7.1133494	46.032776	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73376	dbgi_460	short_numeric_suffix	dbgi_000460				20250715130601	7.1132092	46.032776	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73383	dbgi_467	short_numeric_suffix	dbgi_000467				20250715132512	7.113179	46.032795	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73389	dbgi_473	short_numeric_suffix	dbgi_000473				20250715134135	7.1130753	46.032867	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73390	dbgi_474	short_numeric_suffix	dbgi_000474				20250715134517	7.1130853	46.032867	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73392	dbgi_476	short_numeric_suffix	dbgi_000476				20250715135255	7.113135	46.032913	looks_swapped_ch_lat_lon	sample_id_short_numeric_suffix;missing_taxon_name
jbc	73400	dbgi_007115	canonical	dbgi_007115				20250715131148	7.113128	46.032833	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73403	dbgi_007146	canonical	dbgi_007146				20250715131802	7.113151	46.03282	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73419	dbgi_006732	canonical	dbgi_006732				20250715140022	7.113083	46.032887	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73420	dbgi_006722	canonical	dbgi_006722				20250715140320	7.1130133	46.032936	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73423	dbgi_009045	canonical	dbgi_009045				20250718134845	7.113028	46.032913	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73449	dbgi_001581	canonical	dbgi_001581				20250729105124	7.1132693	46.03281	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73452	dbgi_001525	canonical	dbgi_001525				20250729105941	7.1131787	46.03286	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73453	dbgi_001388	canonical	dbgi_001388				20250729110225	7.113206	46.032856	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73455	dbgi_001428	canonical	dbgi_001428				20250729110653	7.113217	46.032864	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73458	dbgi_001540	canonical	dbgi_001540				20250729111221	7.113229	46.03286	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73464	dbgi_001531	canonical	dbgi_001531				20250729112924	7.113327	46.03286	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73467	dbgi_001371	canonical	dbgi_001371				20250729113801	7.113309	46.032825	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73469	dbgi_001516	canonical	dbgi_001516				20250729114315	7.1132946	46.032833	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73473	dbgi_001387	canonical	dbgi_001387				20250729104627	7.1130133	46.032875	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73480	dbgi_001382	canonical	dbgi_001382				20250729110722	7.1130185	46.032894	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73483	dbgi_001418	canonical	dbgi_001418				20250729111547	7.113057	46.032944	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73487	dbgi_001550	canonical	dbgi_001550				20250729113010	7.1130443	46.03295	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73496	dbgi_009379	canonical	dbgi_009379				20250729130108	7.1129813	46.032993	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73543	dbgi_001397	canonical	dbgi_001397				20250729131610	7.1131706	46.032867	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73545	dbgi_001392	canonical	dbgi_001392				20250729132433	7.113004	46.03296	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73547	dbgi_001391	canonical	dbgi_001391				20250729133021	7.1131415	46.03295	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73550	dbgi_001396	canonical	dbgi_001396				20250729133542	7.1131682	46.032925	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73551	dbgi_001580	canonical	dbgi_001580				20250729134130	7.1132107	46.03292	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73555	dbgi_009326	canonical	dbgi_009326				20250729135429	7.1131654	46.032974	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73557	dbgi_009305	canonical	dbgi_009305				20250729135842	7.11316	46.03299	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73561	dbgi_009182	canonical	dbgi_009182				20250729140847	7.1129646	46.032978	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73565	dbgi_009244	canonical	dbgi_009244				20250729142041	7.112945	46.032997	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73569	dbgi_009270	canonical	dbgi_009270				20250729142958	7.1129384	46.03299	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73582	dbgi_009277	canonical	dbgi_009277				20250729153614	7.1130123	46.03309	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73603	dbgi_009143	canonical	dbgi_009143				20250729163051	7.112786	46.033	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73620	dbgi_009388	canonical	dbgi_009388				20250729171644	7.1129527	46.03305	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73658	dbgi_009170	canonical	dbgi_009170				20250729164733	7.112779	46.03299	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73680	dbgi_009469	canonical	dbgi_009469				20250805103913	7.1128044	46.03272	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73681	dbgi_009470	canonical	dbgi_009470				20250805104100	7.1128016	46.032722	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73684	dbgi_009477	canonical	dbgi_009477				20250805104511	7.112779	46.032726	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73692	dbgi_009429	canonical	dbgi_009429				20250805110908	7.112713	46.03271	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73699	dbgi_009455	canonical	dbgi_009455				20250805112426	7.112775	46.03286	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73700	dbgi_009435	canonical	dbgi_009435				20250805112717	7.112793	46.032852	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73704	dbgi_009468	canonical	dbgi_009468				20250805113930	7.1127973	46.03287	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73706	dbgi_009165	canonical	dbgi_009165				20250805114518	7.112783	46.03287	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73707	dbgi_009131	canonical	dbgi_009131				20250805114718	7.112793	46.032875	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73711	dbgi_009387	canonical	dbgi_009387				20250805120006	7.112898	46.03291	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73716	dbgi_009485	canonical	dbgi_009485				20250805121014	7.112886	46.032925	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73722	dbgi_009116	canonical	dbgi_009116				20250805122606	7.112764	46.032883	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73730	dbgi_009490	canonical	dbgi_009490				20250805103938	7.112683	46.032677	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73735	dbgi_009464	canonical	dbgi_009464				20250805105652	7.1127224	46.032646	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73741	dbgi_009479	canonical	dbgi_009479				20250805111911	7.1126084	46.03306	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73742	dbgi_009476	canonical	dbgi_009476				20250805112125	7.112633	46.033062	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73744	dbgi_009446	canonical	dbgi_009446				20250805112908	7.112551	46.032734	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73750	dbgi_009562	canonical	dbgi_009562				20250805115040	7.112476	46.032784	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73761	dbgi_009390	canonical	dbgi_009390				20250805123512	7.112611	46.032852	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73762	dbgi_009378	canonical	dbgi_009378				20250805130948	7.1130652	46.032722	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73763	dbgi_009149	canonical	dbgi_009149				20250805131215	7.113082	46.032715	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73766	dbgi_009155	canonical	dbgi_009155				20250805132123	7.1131644	46.032673	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73767	dbgi_009212	canonical	dbgi_009212				20250805132328	7.113175	46.032684	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73768	dbgi_009248	canonical	dbgi_009248				20250805132508	7.113175	46.032684	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73779	dbgi_009164	canonical	dbgi_009164				20250805140220	7.112722	46.032925	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73784	dbgi_009206	canonical	dbgi_009206				20250805141010	7.112704	46.032913	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73793	dbgi_009406	canonical	dbgi_009406				20250805143522	7.1127515	46.032906	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73794	dbgi_009392	canonical	dbgi_009392				20250805143801	7.112745	46.032906	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73796	dbgi_009157	canonical	dbgi_009157				20250805144319	7.1127753	46.0329	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73799	dbgi_009125	canonical	dbgi_009125				20250805144854	7.112766	46.032898	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73802	dbgi_009377	canonical	dbgi_009377				20250805130839	7.1131077	46.03269	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73803	dbgi_009366	canonical	dbgi_009366				20250805131417	7.113186	46.03268	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73804	dbgi_009238	canonical	dbgi_009238				20250805131709	7.113257	46.03268	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73805	dbgi_009243	canonical	dbgi_009243				20250805132013	7.113236	46.03267	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73807	dbgi_009382	canonical	dbgi_009382				20250805133401	7.113132	46.03311	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73815	dbgi_009195	canonical	dbgi_009195				20250805140059	7.1127276	46.0329	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73818	dbgi_009163	canonical	dbgi_009163				20250805140740	7.112739	46.032894	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73820	dbgi_009106	canonical	dbgi_009106				20250805141102	7.112749	46.03289	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73829	dbgi_009134	canonical	dbgi_009134				20250805143510	7.1127257	46.03291	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73834	dbgi_009117	canonical	dbgi_009117				20250805144732	7.1127143	46.0329	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	73835	dbgi_009181	canonical	dbgi_009181				20250805145721	7.112181	46.03275	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74274	dbgi_009362	canonical	dbgi_009362				20250819095715	7.1123266	46.0326	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74279	dbgi_009346	canonical	dbgi_009346				20250819100854	7.1124744	46.032623	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74282	dbgi_009347	canonical	dbgi_009347				20250819101500	7.1127734	46.032524	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74284	dbgi_009119	canonical	dbgi_009119				20250819101922	7.1128454	46.032528	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74287	dbgi_009109	canonical	dbgi_009109				20250819102343	7.113252	46.03254	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74295	dbgi_009555	canonical	dbgi_009555				20250819105135	7.113042	46.032654	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74298	dbgi_009492	canonical	dbgi_009492				20250819110535	7.1131215	46.032665	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74306	dbgi_009813	canonical	dbgi_009813				20250819112343	7.1131206	46.032845	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74308	dbgi_009561	canonical	dbgi_009561				20250819112724	7.113108	46.03281	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74311	dbgi_009493	canonical	dbgi_009493				20250819113524	7.1130204	46.032925	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74312	dbgi_009566	canonical	dbgi_009566				20250819113847	7.1129637	46.032825	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74313	dbgi_009423	canonical	dbgi_009423				20250819114401	7.1129427	46.032963	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74316	dbgi_009573	canonical	dbgi_009573				20250819115501	7.112457	46.032936	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74318	dbgi_009418	canonical	dbgi_009418				20250819120308	7.1126127	46.032818	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74319	dbgi_009570	canonical	dbgi_009570				20250819120653	7.112734	46.032635	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74324	dbgi_009283	canonical	dbgi_009283				20250819122514	7.1126833	46.032673	looks_swapped_ch_lat_lon	missing_taxon_name
jbc	74325	dbgi_009307	canonical	dbgi_009307				20250819122647	7.1127086	46.032608	looks_swapped_ch_lat_lon	missing_taxon_name
