"Filename","Extension","Localisation.in.Sciex.OS.project","Rack","Plate.position","Comment","sample_id","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","name_proposition","ipen","date","geometry.type","geometry.coordinates"
"20261603_Mazz_Sample_drog_000208_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000208_01",1,"B4","plate 1","drog_000208",NA,NA,NA,"2026-07-21T12:11:45.099Z","053e0368-4ed8-4569-a070-81a22ad13957",74703,"2026-01-29T15:12:52.997Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Arnica montana_drog_000208_01.jpg","DCIM/droguier_jbn/Arnica montana_drog_000208_02.jpg","DCIM/droguier_jbn/Arnica montana_drog_000208_03.jpg","DCIM/droguier_jbn/Arnica montana_drog_000208_04.jpg","DCIM/droguier_jbn/Arnica montana_drog_000208_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arnica montana",NA,20260121140520,"",""
"20261603_Mazz_Sample_drog_000127_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000127_01",1,"B5","plate 1","drog_000127",NA,NA,NA,"2026-07-21T12:50:39.563Z","053e0368-4ed8-4569-a070-81a22ad13957",74685,"2026-01-29T15:12:51.540Z",NA,"Emmanuel Defossez","Leaf",0,1,"Plantago_lanceolata_L",0,"DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_01.jpg","DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_02.jpg","DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_03.jpg","DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_04.jpg","DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121132544,"",""
"20261603_Mazz_Sample_drog_000454_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000454_01",1,"B6","plate 1","drog_000454",NA,NA,NA,"2026-07-21T12:11:39.579Z","053e0368-4ed8-4569-a070-81a22ad13957",74404,"2026-01-29T15:12:41.730Z",NA,"Emmanuel Defossez","Fruit",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000454_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000454_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000454_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000454_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126105257,"",""
"20261603_Mazz_Sample_drog_000021_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000021_01",1,"B7","plate 1","drog_000021",6.9344997,6.9344997,47.000256,"2026-07-21T12:11:40.974Z","053e0368-4ed8-4569-a070-81a22ad13957",74497,"2026-01-29T15:12:45.052Z",47.000256,"Emmanuel Defossez","Flower",1,0,"",1,"DCIM/droguier_jbn/Verbascum phlomoides_drog_000021_01.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000021_02.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000021_03.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000021_04.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000021_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Verbascum phlomoides",NA,20260113110553,"Point","[6.934499953404027,47.00025432985084]"
"20261603_Mazz_Sample_drog_000159_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000159_01",1,"B8","plate 1","drog_000159",NA,NA,NA,"2026-07-21T12:50:39.924Z","053e0368-4ed8-4569-a070-81a22ad13957",74719,"2026-01-29T15:12:54.370Z",NA,"Emmanuel Defossez","Seed",0,1,"Foeniculum_vulgare_MilL",0,"DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000159_01.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000159_02.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000159_03.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000159_04.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000159_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121144355,"",""
"20261603_Mazz_Sample_drog_000264_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000264_01",1,"B9","plate 1","drog_000264",NA,NA,NA,"2026-07-21T12:50:40.194Z","053e0368-4ed8-4569-a070-81a22ad13957",74730,"2026-01-29T15:12:54.824Z",NA,"Emmanuel Defossez","Leaf",0,1,"Achillea_millefolium_L",0,"DCIM/droguier_jbn/Achillea_millefolium_L_drog_000264_01.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000264_02.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000264_03.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000264_04.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000264_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121150255,"",""
"20261603_Mazz_Sample_drog_000389_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000389_01",1,"B10","plate 1","drog_000389",NA,NA,NA,"2026-07-21T12:50:41.222Z","053e0368-4ed8-4569-a070-81a22ad13957",74820,"2026-01-29T15:12:58.351Z",NA,"Emmanuel Defossez","Flower",1,1,"Artemisia_absinthium_L",0,"DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000389_01.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000389_03.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000389_04.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000389_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260127082337,"",""
"20261603_Mazz_Sample_drog_000261_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000261_01",1,"B11","plate 1","drog_000261",NA,NA,NA,"2026-07-21T12:50:39.798Z","053e0368-4ed8-4569-a070-81a22ad13957",74713,"2026-01-29T15:12:54.083Z",NA,"Emmanuel Defossez","Seed",0,1,"Foeniculum_vulgare_MilL",0,"DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000261_01.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000261_02.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000261_03.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000261_04.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000261_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121143357,"",""
"20261603_Mazz_Sample_drog_000529_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000529_01",1,"B12","plate 1","drog_000529",NA,NA,NA,"2026-07-21T12:11:39.159Z","053e0368-4ed8-4569-a070-81a22ad13957",74387,"2026-01-29T15:12:40.794Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000529_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000529_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000529_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000529_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126094504,"",""
"20261603_Mazz_Sample_drog_000056_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000056_01",1,"C1","plate 1","drog_000056",NA,NA,NA,"2026-07-21T12:50:37.666Z","053e0368-4ed8-4569-a070-81a22ad13957",74351,"2026-01-29T15:12:38.903Z",NA,"Emmanuel Defossez","Root",0,1,"Valeriana_officinalis_L",0,"DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000056_01.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000056_02.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000056_03.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000056_04.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000056_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260123105644,"",""
"20261603_Mazz_Sample_drog_000197_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000197_01",1,"C2","plate 1","drog_000197",NA,NA,NA,"2026-07-21T12:11:38.259Z","053e0368-4ed8-4569-a070-81a22ad13957",74334,"2026-01-29T15:12:38.035Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000197_01.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000197_02.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000197_03.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000197_04.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000197_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arctostaphylos uva-ursi",NA,20260123092349,"",""
"20261603_Mazz_Sample_drog_000297_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000297_01",1,"C3","plate 1","drog_000297",NA,NA,NA,"2026-07-21T12:50:39.640Z","053e0368-4ed8-4569-a070-81a22ad13957",74705,"2026-01-29T15:12:53.155Z",NA,"Emmanuel Defossez","Seed",0,1,"Foeniculum_vulgare_MilL",0,"DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_01.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_02.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_03.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_04.jpg","DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121141318,"",""
"20261603_Mazz_Sample_drog_000132_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000132_01",1,"C4","plate 1","drog_000132",NA,NA,NA,"2026-07-21T12:50:40.633Z","053e0368-4ed8-4569-a070-81a22ad13957",74750,"2026-01-29T15:12:55.568Z",NA,"Emmanuel Defossez","Seed",0,1,"Carum_carvi_L",0,"DCIM/droguier_jbn/Carum_carvi_L_drog_000132_01.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000259_02.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000132_03.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000132_04.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000132_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121155313,"",""
"20261603_Mazz_Sample_drog_000464_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000464_01",1,"C5","plate 1","drog_000464",NA,NA,NA,"2026-07-21T12:11:39.948Z","053e0368-4ed8-4569-a070-81a22ad13957",74439,"2026-01-29T15:12:42.942Z",NA,"Emmanuel Defossez","Flower",1,0,"",1,"DCIM/droguier_jbn/Centaurium erythraea_drog_000464_01.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000345_02.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000464_03.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000464_04.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000464_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Centaurium erythraea",NA,20260126115118,"",""
"20261603_Mazz_Sample_drog_000411_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000411_01",1,"C6","plate 1","drog_000411",NA,NA,NA,"2026-07-21T12:50:38.702Z","053e0368-4ed8-4569-a070-81a22ad13957",74471,"2026-01-29T15:12:43.968Z",NA,"Emmanuel Defossez","Root",1,0,"Gentiana_lutea_L",0,"DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_01.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_03.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_04.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126135854,"",""
"20261603_Mazz_Sample_drog_000503_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000503_01",1,"C7","plate 1","drog_000503",NA,NA,NA,"2026-07-21T12:11:39.035Z","053e0368-4ed8-4569-a070-81a22ad13957",74382,"2026-01-29T15:12:40.521Z",NA,"Emmanuel Defossez","Flower",1,0,"Humulus_lupulus_L",0,"DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_01.jpg","DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg","DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_03.jpg","DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_04.jpg","DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126092627,"",""
"20261603_Mazz_Sample_drog_000195_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000195_01",1,"C8","plate 1","drog_000195",NA,NA,NA,"2026-07-21T12:50:40.565Z","053e0368-4ed8-4569-a070-81a22ad13957",74747,"2026-01-29T15:12:55.446Z",NA,"Emmanuel Defossez","Seed",0,1,"Carum_carvi_L",0,"DCIM/droguier_jbn/Carum_carvi_L_drog_000195_01.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000259_02.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000195_03.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000195_04.jpg","DCIM/droguier_jbn/Carum_carvi_L_drog_000195_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121154913,"",""
"20261603_Mazz_Sample_drog_000325_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000325_01",1,"C9","plate 1","drog_000325",NA,NA,NA,"2026-07-21T12:11:40.306Z","053e0368-4ed8-4569-a070-81a22ad13957",74464,"2026-01-29T15:12:43.751Z",NA,"Emmanuel Defossez","Root",1,0,"",1,"DCIM/droguier_jbn/Krameria lappacea_drog_000325_01.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg","DCIM/droguier_jbn/Krameria lappacea_drog_000325_03.jpg","DCIM/droguier_jbn/Krameria lappacea_drog_000325_04.jpg","DCIM/droguier_jbn/Krameria lappacea_drog_000325_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Krameria lappacea",NA,20260126134314,"",""
"20261603_Mazz_Sample_drog_000174_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000174_01",1,"C10","plate 1","drog_000174",NA,NA,NA,"2026-07-21T12:11:45.075Z","053e0368-4ed8-4569-a070-81a22ad13957",74702,"2026-01-29T15:12:52.880Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Arnica montana_drog_000174_01.jpg","DCIM/droguier_jbn/Arnica montana_drog_000174_02.jpg","DCIM/droguier_jbn/Arnica montana_drog_000174_03.jpg","DCIM/droguier_jbn/Arnica montana_drog_000174_04.jpg","DCIM/droguier_jbn/Arnica montana_drog_000174_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arnica montana",NA,20260121140356,"",""
"20261603_Mazz_Sample_drog_000353_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000353_01",1,"C11","plate 1","drog_000353",NA,NA,NA,"2026-07-21T12:11:39.703Z","053e0368-4ed8-4569-a070-81a22ad13957",74409,"2026-01-29T15:12:41.921Z",NA,"Emmanuel Defossez","Fruit",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000353_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000353_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000353_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000353_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126110034,"",""
"20261603_Mazz_Sample_drog_000198_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000198_01",1,"C12","plate 1","drog_000198",NA,NA,NA,"2026-07-21T12:50:37.842Z","053e0368-4ed8-4569-a070-81a22ad13957",74359,"2026-01-29T15:12:39.243Z",NA,"Emmanuel Defossez","Root",0,1,"Valeriana_officinalis_L",0,"DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_01.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_02.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_03.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_04.jpg","DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260123111455,"",""
"20261603_Mazz_Sample_drog_000398_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000398_01",1,"D1","plate 1","drog_000398",NA,NA,NA,"2026-07-21T12:50:40.803Z","053e0368-4ed8-4569-a070-81a22ad13957",74759,"2026-01-29T15:12:55.917Z",NA,"Emmanuel Defossez","Stems",1,1,"Juniperus_communis_L",0,"DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_01.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_03.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_04.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126141837,"",""
"20261603_Mazz_Sample_drog_000544_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000544_01",1,"D2","plate 1","drog_000544",NA,NA,NA,"2026-07-21T12:11:39.134Z","053e0368-4ed8-4569-a070-81a22ad13957",74386,"2026-01-29T15:12:40.750Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000544_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126094253,"",""
"20261603_Mazz_Sample_drog_000423_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000423_01",1,"D3","plate 1","drog_000423",NA,NA,NA,"2026-07-21T12:50:40.729Z","053e0368-4ed8-4569-a070-81a22ad13957",74756,"2026-01-29T15:12:55.818Z",NA,"Emmanuel Defossez","Fruit",1,1,"Juniperus_communis_L",0,"DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_01.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_03.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_04.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126141501,"",""
"20261603_Mazz_Sample_drog_000463_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000463_01",1,"D4","plate 1","drog_000463",NA,NA,NA,"2026-07-21T12:50:37.966Z","053e0368-4ed8-4569-a070-81a22ad13957",74374,"2026-01-29T15:12:40.001Z",NA,"Emmanuel Defossez","Leaf",0,1,"Thymus_serpyllum_L",0,"DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_01.jpg","DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg","DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_03.jpg","DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_04.jpg","DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260123114812,"",""
"20261603_Mazz_Sample_drog_000414_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000414_01",1,"D5","plate 1","drog_000414",NA,NA,NA,"2026-07-21T12:11:39.727Z","053e0368-4ed8-4569-a070-81a22ad13957",74410,"2026-01-29T15:12:41.955Z",NA,"Emmanuel Defossez","Fruit",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000414_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000414_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000414_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000414_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126110145,"",""
"20261603_Mazz_Sample_drog_000157_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000157_01",1,"D6","plate 1","drog_000157",NA,NA,NA,"2026-07-21T12:50:40.254Z","053e0368-4ed8-4569-a070-81a22ad13957",74733,"2026-01-29T15:12:54.926Z",NA,"Emmanuel Defossez","Stems",0,1,"Frangula_alnus_MilL",0,"DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_01.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_02.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_03.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_04.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121151557,"",""
"20261603_Mazz_Sample_drog_000569_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000569_01",1,"D7","plate 1","drog_000569",NA,NA,NA,"2026-07-21T12:50:38.109Z","053e0368-4ed8-4569-a070-81a22ad13957",74416,"2026-01-29T15:12:42.138Z",NA,"Emmanuel Defossez","Leaf",1,0,"Thymus_vulgaris_L",0,"DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_01.jpg","DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000327_02.jpg","DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_03.jpg","DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_04.jpg","DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126111156,"",""
"20261603_Mazz_Sample_drog_000346_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000346_01",1,"D8","plate 1","drog_000346",NA,NA,NA,"2026-07-21T12:50:40.754Z","053e0368-4ed8-4569-a070-81a22ad13957",74757,"2026-01-29T15:12:55.850Z",NA,"Emmanuel Defossez","Stems",1,1,"Juniperus_communis_L",0,"DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_01.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_03.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_04.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126141553,"",""
"20261603_Mazz_Sample_drog_000005_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000005_01",1,"D9","plate 1","drog_000005",6.934536,6.934536,47.00018,"2026-07-21T12:11:40.569Z","053e0368-4ed8-4569-a070-81a22ad13957",74481,"2026-01-29T15:12:44.412Z",47.00018,"Emmanuel Defossez","Leaf",1,1,"Tussilago_farfara_L",0,"DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_01.jpg","DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_02.jpg","DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_03.jpg","DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_04.jpg","DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260112155135,"Point","[6.934535872211342,47.00018070651323]"
"20261603_Mazz_Sample_drog_000509_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000509_01",1,"D10","plate 1","drog_000509",NA,NA,NA,"2026-07-21T12:50:38.439Z","053e0368-4ed8-4569-a070-81a22ad13957",74431,"2026-01-29T15:12:42.672Z",NA,"Emmanuel Defossez","Fruit",1,0,"Laurus_nobilis_L",0,"DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_01.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_02.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_03.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_04.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126113621,"",""
"20261603_Mazz_Sample_drog_000428_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000428_01",1,"D11","plate 1","drog_000428",NA,NA,NA,"2026-07-21T12:11:46.092Z","053e0368-4ed8-4569-a070-81a22ad13957",74813,"2026-01-29T15:12:58.011Z",NA,"Emmanuel Defossez","Flower",1,1,"",1,"DCIM/droguier_jbn/Tilia cordata_drog_000306_01.jpg","DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg","DCIM/droguier_jbn/Tilia cordata_drog_000306_03.jpg","DCIM/droguier_jbn/Tilia cordata_drog_000306_04.jpg","DCIM/droguier_jbn/Tilia cordata_drog_000428_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Tilia cordata",NA,20260126161505,"",""
