"filename","sample_id","Sp","Type","Family","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","geometry.type","geometry.coordinates","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","picture_free","comment_eco","weather","sample_name","name_proposition","ipen","match_name","ott_id","rank","wikidataID","unknown","comment_env","herbivory_percent","temperature_.C","date","soil_type","catalogue_number"
"20260113_lysandre_sample_meda_000422_01.mzML","meda_000422","Bistorta","indiv","Polygonaceae",6.400638,967625.2,6445226,"2026-07-21T12:11:07.638Z","053e0368-4ed8-4569-a070-81a22ad13957",72131,"2025-08-12T11:49:07.037Z",45.054413,"Point","[6.400638333333334,45.05441333333332]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000422_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000422_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000422_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000422_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000422_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716122947,NA,NA
"20260113_lysandre_sample_meda_000465_01.mzML","meda_000465","Potentilla","com","Rosaceae",6.400713,967630.9,6445230,"2026-07-21T12:11:09.191Z","053e0368-4ed8-4569-a070-81a22ad13957",72454,"2025-08-12T11:49:16.565Z",45.054443,"Point","[6.400713113753512,45.0544450575445]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000465_01.jpg","DCIM/meda_collection/Na_meda_000465_02.jpg","DCIM/meda_collection/Na_meda_000465_03.jpg","DCIM/meda_collection/Na_meda_000465_04.jpg","DCIM/meda_collection/Na_meda_000465_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 564",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716123813,NA,NA
"20260113_lysandre_sample_meda_000236_01.mzML","meda_000236","Potentilla","indiv","Rosaceae",6.4191017,969146.94,6443681.5,"2025-08-14T14:00:52.570Z","053e0368-4ed8-4569-a070-81a22ad13957",71425,"2025-08-12T11:48:47.587Z",45.039925,"Point","[6.419101511333657,45.039926063256026]","Loic Chalmandrier","Leaf",0,0,"Potentilla crantzii",0,"DCIM/meda_collection/Potentilla crantzii_meda_000236_01.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000236_02.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000236_03.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000236_04.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000236_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624121814,NA,NA
"20260113_lysandre_sample_meda_000570_02.mzML","meda_000570","Centaurea","indiv","Asteraceae",6.4003754,967604.44,6445226.5,"2025-08-14T14:01:25.768Z","053e0368-4ed8-4569-a070-81a22ad13957",72519,"2025-08-12T11:49:18.677Z",45.05443,"Point","[6.400375379885498,45.05442681954562]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000570_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000570_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000570_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000570_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000570_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717124355,NA,NA
"20260113_lysandre_sample_meda_000598_01.mzML","meda_000598","Achillea","indiv","Asteraceae",6.4006286,967624.4,6445226.5,"2026-07-21T12:11:08.319Z","053e0368-4ed8-4569-a070-81a22ad13957",72267,"2025-08-12T11:49:10.827Z",45.054417,"Point","[6.400628333333333,45.054416666666654]","Lysandre Journiac","Leaf",0,0,"Achillea millefolium",0,"DCIM/meda_collection/Achillea millefolium_meda_000598_01.jpg","DCIM/meda_collection/Achillea millefolium_meda_000598_02.jpg","DCIM/meda_collection/Achillea millefolium_meda_000598_03.jpg","DCIM/meda_collection/Achillea millefolium_meda_000598_04.jpg","DCIM/meda_collection/Achillea millefolium_meda_000598_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717115247,NA,NA
"20260113_lysandre_sample_meda_000472_01.mzML","meda_000472","Potentilla","indiv","Rosaceae",6.4006467,967625.7,6445229,"2025-08-14T14:01:24.201Z","053e0368-4ed8-4569-a070-81a22ad13957",72461,"2025-08-12T11:49:16.813Z",45.054436,"Point","[6.40064672092188,45.05443718938122]","Loic Chalmandrier","Leaf",0,0,"Potentilla aurea",0,"DCIM/meda_collection/Potentilla aurea_meda_000472_01.jpg","DCIM/meda_collection/Potentilla aurea_meda_000472_02.jpg","DCIM/meda_collection/Potentilla aurea_meda_000472_03.jpg","DCIM/meda_collection/Potentilla aurea_meda_000472_04.jpg","DCIM/meda_collection/Potentilla aurea_meda_000472_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716130223,NA,NA
"20260113_lysandre_sample_meda_000576_01.mzML","meda_000576","Achillea","indiv","Asteraceae",6.400707,967630.5,6445226.5,"2026-07-21T12:11:08.052Z","053e0368-4ed8-4569-a070-81a22ad13957",72173,"2025-08-12T11:49:08.194Z",45.054417,"Point","[6.400706666666665,45.054416666666654]","Lysandre Journiac","Leaf",0,0,"Achillea millefolium",0,"DCIM/meda_collection/Achillea millefolium_meda_000576_01.jpg","DCIM/meda_collection/Achillea millefolium_meda_000576_02.jpg","DCIM/meda_collection/Achillea millefolium_meda_000576_03.jpg","DCIM/meda_collection/Achillea millefolium_meda_000576_04.jpg","DCIM/meda_collection/Achillea millefolium_meda_000576_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717095938,NA,NA
"20260113_lysandre_sample_meda_000245_01.mzML","meda_000245","Potentilla","com","Rosaceae",6.4190683,969143.8,6443692,"2026-07-21T12:11:04.921Z","053e0368-4ed8-4569-a070-81a22ad13957",71434,"2025-08-12T11:48:47.820Z",45.040024,"Point","[6.41906831659937,45.0400252157996]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000245_01.jpg","DCIM/meda_collection/Na_meda_000245_02.jpg","DCIM/meda_collection/Na_meda_000245_03.jpg","DCIM/meda_collection/Na_meda_000245_04.jpg","DCIM/meda_collection/Na_meda_000245_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com244",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624125501,NA,NA
"20260113_lysandre_sample_meda_000515_01.mzML","meda_000515","Patzkea","com","Poaceae",6.400591,967621.7,6445220.5,"2026-07-21T12:11:09.067Z","053e0368-4ed8-4569-a070-81a22ad13957",72444,"2025-08-12T11:49:16.216Z",45.054363,"Point","[6.400590691875805,45.05436269452522]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000515_01.jpg","DCIM/meda_collection/Na_meda_000515_02.jpg","DCIM/meda_collection/Na_meda_000515_03.jpg","DCIM/meda_collection/Na_meda_000515_04.jpg","DCIM/meda_collection/Na_meda_000515_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 514",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716112034,NA,NA
"20260113_lysandre_sample_meda_000508_01.mzML","meda_000508","Patzkea","indiv","Poaceae",6.400687,967628.9,6445229,"2025-08-14T14:01:23.529Z","053e0368-4ed8-4569-a070-81a22ad13957",72437,"2025-08-12T11:49:15.970Z",45.05444,"Point","[6.400687021701635,45.054439637850926]","Loic Chalmandrier","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000508_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000508_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000508_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000508_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000508_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716105028,NA,NA
"20260113_lysandre_sample_meda_000513_01.mzML","meda_000513","Patzkea","com","Poaceae",6.4006386,967625.06,6445228.5,"2026-07-21T12:11:09.044Z","053e0368-4ed8-4569-a070-81a22ad13957",72442,"2025-08-12T11:49:16.146Z",45.054432,"Point","[6.400638502036945,45.05443354046649]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000513_01.jpg","DCIM/meda_collection/Na_meda_000513_02.jpg","DCIM/meda_collection/Na_meda_000513_03.jpg","DCIM/meda_collection/Na_meda_000513_04.jpg","DCIM/meda_collection/Na_meda_000513_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 512",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716111150,NA,NA
"20260113_lysandre_sample_meda_000473_01.mzML","meda_000473","Potentilla","com","Rosaceae",6.400624,967623.8,6445230.5,"2026-07-21T12:11:09.293Z","053e0368-4ed8-4569-a070-81a22ad13957",72462,"2025-08-12T11:49:16.848Z",45.054455,"Point","[6.400623824170991,45.05445503190614]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000473_01.jpg","DCIM/meda_collection/Na_meda_000473_02.jpg","DCIM/meda_collection/Na_meda_000473_03.jpg","DCIM/meda_collection/Na_meda_000473_04.jpg","DCIM/meda_collection/Na_meda_000473_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 472",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716130344,NA,NA
"20260113_lysandre_sample_meda_000452_01.mzML","meda_000452","Bistorta","indiv","Polygonaceae",6.400415,967607.5,6445228,"2026-07-21T12:11:08.004Z","053e0368-4ed8-4569-a070-81a22ad13957",72161,"2025-08-12T11:49:07.895Z",45.05444,"Point","[6.400414999999999,45.05443833333333]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000452_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000452_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000452_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000452_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000452_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716141859,NA,NA
"20260113_lysandre_sample_meda_000432_01.mzML","meda_000432","Bistorta","indiv","Polygonaceae",6.4005666,967619.5,6445226,"2026-07-21T12:11:07.763Z","053e0368-4ed8-4569-a070-81a22ad13957",72141,"2025-08-12T11:49:07.322Z",45.054417,"Point","[6.400566666666666,45.05441666666665]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000432_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000432_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000432_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000432_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000432_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716130603,NA,NA
"20260113_lysandre_sample_meda_000404_01.mzML","meda_000404","Geum","indiv","Rosaceae",6.400596,967621.7,6445229,"2026-07-21T12:11:07.180Z","053e0368-4ed8-4569-a070-81a22ad13957",72073,"2025-08-12T11:49:05.363Z",45.054443,"Point","[6.400596221418656,45.05444158667457]","Lysandre Journiac","Leaf",0,0,"Geum montanum ",0,"DCIM/meda_collection/Geum montanum _meda_000404_01.jpg","DCIM/meda_collection/Geum montanum _meda_000404_02.jpg","DCIM/meda_collection/Geum montanum _meda_000404_03.jpg","DCIM/meda_collection/Geum montanum _meda_000404_04.jpg","DCIM/meda_collection/Geum montanum _meda_000404_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250715123512,NA,NA
"20260113_lysandre_sample_meda_000595_01.mzML","meda_000595","Achillea","com","Asteraceae",6.400638,967624.94,6445231,"2025-08-14T14:01:18.555Z","053e0368-4ed8-4569-a070-81a22ad13957",72264,"2025-08-12T11:49:10.739Z",45.05446,"Point","[6.400638333333334,45.05445833333331]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000595_01.jpg","DCIM/meda_collection/NA_meda_000595_02.jpg","DCIM/meda_collection/NA_meda_000595_03.jpg","DCIM/meda_collection/NA_meda_000595_04.jpg","DCIM/meda_collection/NA_meda_000595_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 594",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717112529,NA,NA
"20260113_lysandre_sample_meda_000248_01.mzML","meda_000248","Potentilla","indiv","Rosaceae",6.4192863,969161.4,6443683,"2025-08-14T14:00:52.889Z","053e0368-4ed8-4569-a070-81a22ad13957",71437,"2025-08-12T11:48:47.897Z",45.039936,"Point","[6.419286120584148,45.03993726332634]","Loic Chalmandrier","Leaf",0,0,"Potentilla crantzii",0,"DCIM/meda_collection/Potentilla crantzii_meda_000248_01.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000248_02.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000248_03.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000248_04.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000248_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624130840,NA,NA
"20260113_lysandre_sample_meda_000289_01.mzML","meda_000289","Patzkea","com","Poaceae",6.4192433,969158.1,6443681.5,"2025-08-14T14:00:57.725Z","053e0368-4ed8-4569-a070-81a22ad13957",71612,"2025-08-12T11:48:52.350Z",45.039925,"Point","[6.419243333333332,45.03992333333332]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000289_01.jpg","DCIM/meda_collection/NA_meda_000289_02.jpg","DCIM/meda_collection/NA_meda_000289_03.jpg","DCIM/meda_collection/NA_meda_000289_04.jpg","DCIM/meda_collection/NA_meda_000289_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 288",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624141258,NA,NA
"20260113_lysandre_sample_meda_000215_01.mzML","meda_000215","Potentilla","com","Rosaceae",6.4192443,969158.25,6443680.5,"2026-07-21T12:11:04.829Z","053e0368-4ed8-4569-a070-81a22ad13957",71424,"2025-08-12T11:48:47.560Z",45.039913,"Point","[6.419244458376066,45.03991228002475]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000215_01.jpg","DCIM/meda_collection/Na_meda_000215_02.jpg","DCIM/meda_collection/Na_meda_000215_03.jpg","DCIM/meda_collection/Na_meda_000215_04.jpg","DCIM/meda_collection/Na_meda_000215_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 114",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624115956,NA,NA
"20260113_lysandre_sample_meda_000434_01.mzML","meda_000434","Bistorta","indiv","Polygonaceae",6.400625,967624,6445228,"2026-07-21T12:11:07.786Z","053e0368-4ed8-4569-a070-81a22ad13957",72143,"2025-08-12T11:49:07.383Z",45.054432,"Point","[6.400625,45.054431666666666]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000434_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000434_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000434_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000434_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000434_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716131411,NA,NA
"20260113_lysandre_sample_meda_000534_01.mzML","meda_000534","Patzkea","indiv","Poaceae",6.40039,967605.56,6445227.5,"2026-07-21T12:11:07.324Z","053e0368-4ed8-4569-a070-81a22ad13957",72105,"2025-08-12T11:49:06.260Z",45.054432,"Point","[6.400389999999997,45.05443333333332]","Lysandre Journiac","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000534_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000534_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000534_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000534_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000534_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716094932,NA,NA
"20260113_lysandre_sample_meda_000555_01.mzML","meda_000555","Centaurea","com","Asteraceae",6.4005785,967620.56,6445223.5,"2026-07-21T12:11:09.805Z","053e0368-4ed8-4569-a070-81a22ad13957",72504,"2025-08-12T11:49:18.183Z",45.054394,"Point","[6.400578349552772,45.05439301023074]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000555_01.jpg","DCIM/meda_collection/Na_meda_000555_02.jpg","DCIM/meda_collection/Na_meda_000555_03.jpg","DCIM/meda_collection/Na_meda_000555_04.jpg","DCIM/meda_collection/Na_meda_000555_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 554",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717111906,NA,NA
"20260113_lysandre_sample_meda_000380_01.mzML","meda_000380","Carex","indiv","Cyperaceae",6.4007025,967630.06,6445229.5,"2025-08-14T14:01:22.725Z","053e0368-4ed8-4569-a070-81a22ad13957",72409,"2025-08-12T11:49:14.985Z",45.054443,"Point","[6.40070257913375,45.05444182244312]","Loic Chalmandrier","Leaf",0,0,"Carex sempervirens ",0,"DCIM/meda_collection/Carex sempervirens _meda_000380_01.jpg","DCIM/meda_collection/Carex sempervirens _meda_000380_02.jpg","DCIM/meda_collection/Carex sempervirens _meda_000380_03.jpg","DCIM/meda_collection/Carex sempervirens _meda_000380_04.jpg","DCIM/meda_collection/Carex sempervirens _meda_000380_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250715122215,NA,NA
"20260113_lysandre_sample_meda_000261_01.mzML","meda_000261","Patzkea","com","Poaceae",6.419348,969166.9,6443669,"2026-07-21T12:11:05.066Z","053e0368-4ed8-4569-a070-81a22ad13957",71450,"2025-08-12T11:48:48.231Z",45.03981,"Point","[6.419347976295834,45.039808344540624]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000261_01.jpg","DCIM/meda_collection/Na_meda_000261_02.jpg","DCIM/meda_collection/Na_meda_000261_03.jpg","DCIM/meda_collection/Na_meda_000261_04.jpg","DCIM/meda_collection/Na_meda_000261_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 260",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624140934,NA,NA
"20260113_lysandre_sample_meda_000529_01.mzML","meda_000529","Patzkea","com","Poaceae",6.400252,967595,6445219.5,"2025-08-14T14:01:14.180Z","053e0368-4ed8-4569-a070-81a22ad13957",72112,"2025-08-12T11:49:06.466Z",45.054367,"Point","[6.400251666666663,45.05436666666664]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000529_01.jpg","DCIM/meda_collection/NA_meda_000529_02.jpg","DCIM/meda_collection/NA_meda_000529_03.jpg","DCIM/meda_collection/NA_meda_000529_04.jpg","DCIM/meda_collection/NA_meda_000529_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 528",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716101311,NA,NA
"20260113_lysandre_sample_meda_000553_01.mzML","meda_000553","Centaurea","com","Asteraceae",6.400626,967623.94,6445233,"2026-07-21T12:11:09.784Z","053e0368-4ed8-4569-a070-81a22ad13957",72502,"2025-08-12T11:49:18.119Z",45.054478,"Point","[6.400626405992904,45.05447784244596]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000553_01.jpg","DCIM/meda_collection/Na_meda_000553_02.jpg","DCIM/meda_collection/Na_meda_000553_03.jpg","DCIM/meda_collection/Na_meda_000553_04.jpg","DCIM/meda_collection/Na_meda_000553_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 552",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717111203,NA,NA
"20260113_lysandre_sample_meda_000371_01.mzML","meda_000371","Achillea","com","Asteraceae",6.4193535,969166.7,6443683,"2025-08-14T14:01:06.036Z","053e0368-4ed8-4569-a070-81a22ad13957",71820,"2025-08-12T11:48:58.252Z",45.039932,"Point","[6.419353333333334,45.039931666666654]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000371_01.jpg","DCIM/meda_collection/NA_meda_000371_02.jpg","DCIM/meda_collection/NA_meda_000371_03.jpg","DCIM/meda_collection/NA_meda_000371_04.jpg","DCIM/meda_collection/NA_meda_000371_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 370",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625122815,NA,NA
"20260113_lysandre_sample_meda_000246_01.mzML","meda_000246","Potentilla","indiv","Rosaceae",6.419104,969146.9,6443686.5,"2025-08-14T14:00:52.835Z","053e0368-4ed8-4569-a070-81a22ad13957",71435,"2025-08-12T11:48:47.845Z",45.039974,"Point","[6.419104096384688,45.03997426838023]","Loic Chalmandrier","Leaf",0,0,"Potentilla crantzii",0,"DCIM/meda_collection/Potentilla crantzii_meda_000246_01.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000246_02.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000246_03.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000246_04.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000246_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624130048,NA,NA
"20260113_lysandre_sample_meda_000439_01.mzML","meda_000439","Bistorta","com","Polygonaceae",6.4006433,967625.56,6445226,"2025-08-14T14:01:15.158Z","053e0368-4ed8-4569-a070-81a22ad13957",72148,"2025-08-12T11:49:07.534Z",45.054413,"Point","[6.400643333333333,45.05441166666664]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000439_01.jpg","DCIM/meda_collection/NA_meda_000439_02.jpg","DCIM/meda_collection/NA_meda_000439_03.jpg","DCIM/meda_collection/NA_meda_000439_04.jpg","DCIM/meda_collection/NA_meda_000439_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 438",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716133341,NA,NA
"20260113_lysandre_sample_meda_000153_01.mzML","meda_000153","Carex","com","Cyperaceae",6.418991,969137.75,6443692,"2026-07-21T12:11:04.074Z","053e0368-4ed8-4569-a070-81a22ad13957",71320,"2025-08-12T11:48:44.058Z",45.040028,"Point","[6.418990995022927,45.04002695437511]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000153_01.jpg","DCIM/meda_collection/Na_meda_000153_02.jpg","DCIM/meda_collection/Na_meda_000153_03.jpg","DCIM/meda_collection/Na_meda_000153_04.jpg","DCIM/meda_collection/Na_meda_000153_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 151",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250623133729,NA,NA
