project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issues
jbuf	66249	dbgi_002268	canonical	dbgi_002268		Linum campanulatum L.			7.1572547	46.79213	looks_swapped_ch_lat_lon	missing_date
jbuf	66250	dbgi_002354	canonical	dbgi_002354		Linum narbonense L.			7.1572504	46.792133	looks_swapped_ch_lat_lon	missing_date
jbuf	66251	dbgi_002349	canonical	dbgi_002349		aaunknown			7.157246	46.792133	looks_swapped_ch_lat_lon	missing_date
jbuf	66252	dbgi_002360	canonical	dbgi_002360		aaunknown			7.1572533	46.792133	looks_swapped_ch_lat_lon	missing_date
jbuf	66253	dbgi_002243	canonical	dbgi_002243		Linum flavum L.			7.1572485	46.792137	looks_swapped_ch_lat_lon	missing_date
jbuf	66254	dbgi_002319	canonical	dbgi_002319		Linum usitatissimum L. 'Eckendorfer Langflachs'			7.1572614	46.792137	looks_swapped_ch_lat_lon	missing_date
jbuf	66255	dbgi_002312	canonical	dbgi_002312		Linum grandiflorum Desf.			7.1572614	46.79214	looks_swapped_ch_lat_lon	missing_date
jbuf	66256	dbgi_002327	canonical	dbgi_002327		Viola reichenbachiana Boreau			7.15727	46.79215	looks_swapped_ch_lat_lon	missing_date
jbuf	66257	dbgi_002308	canonical	dbgi_002308		Viola odorata L.			7.1572647	46.79215	looks_swapped_ch_lat_lon	missing_date
jbuf	66258	dbgi_002373	canonical	dbgi_002373		aaunknown			7.1572604	46.792152	looks_swapped_ch_lat_lon	missing_date
jbuf	66259	dbgi_002374	canonical	dbgi_002374		Melicytus crassifolius (Hook.f.) Garn.-Jones			7.157265	46.792156	looks_swapped_ch_lat_lon	missing_date
jbuf	66260	dbgi_002240	canonical	dbgi_002240		Salix alba var. vitellina (L.) Schbl. & G. Martens			7.1572948	46.792175	looks_swapped_ch_lat_lon	missing_date
jbuf	66261	dbgi_002381	canonical	dbgi_002381		Poliothyrsis sinensis Oliv.			7.1572943	46.792187	looks_swapped_ch_lat_lon	missing_date
jbuf	66262	dbgi_002355	canonical	dbgi_002355		Morus nigra L. 'Mora'			7.1572633	46.792194	looks_swapped_ch_lat_lon	missing_date
jbuf	66263	dbgi_002369	canonical	dbgi_002369		Euonymus alatus Sieb.			7.1573124	46.792202	looks_swapped_ch_lat_lon	missing_date
jbuf	66264	dbgi_002247	canonical	dbgi_002247		Euonymus europaeus L.			7.1573043	46.792213	looks_swapped_ch_lat_lon	missing_date
jbuf	66265	dbgi_002387	canonical	dbgi_002387		Ulmus pumila L.			7.1572795	46.792225	looks_swapped_ch_lat_lon	missing_date
jbuf	66266	dbgi_002378	canonical	dbgi_002378		Hippophae rhamnoides L.			7.1572824	46.79225	looks_swapped_ch_lat_lon	missing_date
jbuf	66267	dbgi_002348	canonical	dbgi_002348		Ostrya carpinifolia Scop.			7.157313	46.792236	looks_swapped_ch_lat_lon	missing_date
jbuf	66268	dbgi_002365	canonical	dbgi_002365		Nothofagus antarctica (G.Forst.) Oerst.			7.157332	46.792255	looks_swapped_ch_lat_lon	missing_date
jbuf	66269	dbgi_002255	canonical	dbgi_002255		Elaeagnus angustifolia L.			7.157297	46.79226	looks_swapped_ch_lat_lon	missing_date
jbuf	66270	dbgi_002397	canonical	dbgi_002397		Myrica gale L.			7.157329	46.792274	looks_swapped_ch_lat_lon	missing_date
jbuf	66271	dbgi_002363	canonical	dbgi_002363		Quercus pubescens Willd.			7.157323	46.792294	looks_swapped_ch_lat_lon	missing_date
jbuf	66272	dbgi_002256	canonical	dbgi_002256		Rhamnus cathartica L.			7.1572886	46.792316	looks_swapped_ch_lat_lon	missing_date
jbuf	66273	dbgi_002330	canonical	dbgi_002330		Sorbaria kirilowii (Regel & Tiling) Maxim			7.1572905	46.792347	looks_swapped_ch_lat_lon	missing_date
jbuf	66274	dbgi_002288	canonical	dbgi_002288		Exochorda racemosa (Lindl.) Rehder			7.1572866	46.792362	looks_swapped_ch_lat_lon	missing_date
jbuf	66275	dbgi_002248	canonical	dbgi_002248		Holodiscus dumosus (Hook.) A. Heller			7.157309	46.792362	looks_swapped_ch_lat_lon	missing_date
jbuf	66276	dbgi_002260	canonical	dbgi_002260		Spiraea thunbergii Blume			7.1573296	46.79235	looks_swapped_ch_lat_lon	missing_date
jbuf	66277	dbgi_002379	canonical	dbgi_002379		Spiraea douglasii Hook. s.l.			7.157322	46.792377	looks_swapped_ch_lat_lon	missing_date
jbuf	66278	dbgi_002274	canonical	dbgi_002274		Rhodotypos scandens (Thunb.) Makino			7.15729	46.79238	looks_swapped_ch_lat_lon	missing_date
jbuf	66279	dbgi_002284	canonical	dbgi_002284		Kerria japonica ( L.) DC. 'Golden Guinea'			7.1572843	46.792397	looks_swapped_ch_lat_lon	missing_date
jbuf	66280	dbgi_002259	canonical	dbgi_002259		aaunknown			7.157277	46.792397	looks_swapped_ch_lat_lon	missing_date
jbuf	66281	dbgi_002362	canonical	dbgi_002362		Sanguisorba minor Scop. subsp. minor			7.1572742	46.792404	looks_swapped_ch_lat_lon	missing_date
jbuf	66282	dbgi_002317	canonical	dbgi_002317		aaunknown			7.1572857	46.792404	looks_swapped_ch_lat_lon	missing_date
jbuf	66283	dbgi_002328	canonical	dbgi_002328		Acaena buchananii Hook. f.			7.1572733	46.792408	looks_swapped_ch_lat_lon	missing_date
jbuf	66284	dbgi_002309	canonical	dbgi_002309		Sanguisorba officinalis L.			7.157279	46.79241	looks_swapped_ch_lat_lon	missing_date
jbuf	66285	dbgi_002344	canonical	dbgi_002344		Acaena ovina A.Cunn.			7.1572695	46.79241	looks_swapped_ch_lat_lon	missing_date
jbuf	66286	dbgi_002297	canonical	dbgi_002297		Agrimonia eupatoria L.			7.157278	46.792416	looks_swapped_ch_lat_lon	missing_date
jbuf	66287	dbgi_002276	canonical	dbgi_002276		Alchemilla erythropoda Juz.			7.157267	46.79242	looks_swapped_ch_lat_lon	missing_date
jbuf	66288	dbgi_002290	canonical	dbgi_002290		Agrimonia procera Wallr.			7.1572747	46.792423	looks_swapped_ch_lat_lon	missing_date
jbuf	66289	dbgi_002305	canonical	dbgi_002305		Alchemilla conjuncta aggr.			7.1572638	46.792423	looks_swapped_ch_lat_lon	missing_date
jbuf	66290	dbgi_002303	canonical	dbgi_002303		Alchemilla hybrida aggr.			7.1572604	46.792427	looks_swapped_ch_lat_lon	missing_date
jbuf	66291	dbgi_002340	canonical	dbgi_002340		Alchemilla mollis (Buser) Rothm.			7.157268	46.792427	looks_swapped_ch_lat_lon	missing_date
jbuf	66292	dbgi_002368	canonical	dbgi_002368		Fragaria x ananassa Duschene			7.1572633	46.79243	looks_swapped_ch_lat_lon	missing_date
jbuf	66293	dbgi_002273	canonical	dbgi_002273		aaunknown			7.1572576	46.79243	looks_swapped_ch_lat_lon	missing_date
jbuf	66294	dbgi_002311	canonical	dbgi_002311		Potentilla fruticosa L.			7.1572604	46.79244	looks_swapped_ch_lat_lon	missing_date
jbuf	66295	dbgi_002377	canonical	dbgi_002377		Potentilla nepalensis Hook.			7.157253	46.792446	looks_swapped_ch_lat_lon	missing_date
jbuf	66296	dbgi_002262	canonical	dbgi_002262		Potentilla rupestris L.			7.157246	46.792442	looks_swapped_ch_lat_lon	missing_date
jbuf	66297	dbgi_002392	canonical	dbgi_002392		Potentilla multifida L.			7.157242	46.792446	looks_swapped_ch_lat_lon	missing_date
jbuf	66298	dbgi_002241	canonical	dbgi_002241		Potentilla recta L.			7.1572485	46.792446	looks_swapped_ch_lat_lon	missing_date
jbuf	66299	dbgi_002298	canonical	dbgi_002298		Potentilla sterilis Garcke			7.157245	46.792454	looks_swapped_ch_lat_lon	missing_date
jbuf	66300	dbgi_002334	canonical	dbgi_002334		Potentilla neumanniana Rchb.			7.1572375	46.79245	looks_swapped_ch_lat_lon	missing_date
jbuf	66301	dbgi_002329	canonical	dbgi_002329		Geum urbanum L.			7.1572347	46.792454	looks_swapped_ch_lat_lon	missing_date
jbuf	66302	dbgi_002300	canonical	dbgi_002300		Geum triflorum Pursh.			7.1572394	46.792458	looks_swapped_ch_lat_lon	missing_date
jbuf	66303	dbgi_002322	canonical	dbgi_002322		Geum rivale L.			7.1572285	46.792454	looks_swapped_ch_lat_lon	missing_date
jbuf	66304	dbgi_002314	canonical	dbgi_002314		Geum bulgaricum Pancic			7.1572313	46.79246	looks_swapped_ch_lat_lon	missing_date
jbuf	66305	dbgi_002301	canonical	dbgi_002301		Rubus idaeus L. 'Autumn Bliss'			7.157223	46.79246	looks_swapped_ch_lat_lon	missing_date
jbuf	66306	dbgi_002361	canonical	dbgi_002361		Waldsteinia fragarioides Tratt.			7.157213	46.792465	looks_swapped_ch_lat_lon	missing_date
jbuf	66307	dbgi_002304	canonical	dbgi_002304		Rubus fruticosus L. 'Theodor Reimers'			7.1572175	46.79247	looks_swapped_ch_lat_lon	missing_date
jbuf	66308	dbgi_002281	canonical	dbgi_002281		Filipendula ulmaria (L.) Maxim.			7.1572056	46.79247	looks_swapped_ch_lat_lon	missing_date
jbuf	66309	dbgi_002325	canonical	dbgi_002325		Filipendula vulgaris Moench			7.1571937	46.792477	looks_swapped_ch_lat_lon	missing_date
jbuf	66310	dbgi_002320	canonical	dbgi_002320		Filipendula rubra (Hill) B.L.Rob.			7.157198	46.79248	looks_swapped_ch_lat_lon	missing_date
jbuf	66311	dbgi_002347	canonical	dbgi_002347		Stephanandra incisa (Thunb.) Zabel 'Crispa'			7.157315	46.7924	looks_swapped_ch_lat_lon	missing_date
jbuf	66312	dbgi_002345	canonical	dbgi_002345		Stephanandra tanakae Franch. et Sav.			7.157308	46.792404	looks_swapped_ch_lat_lon	missing_date
jbuf	66313	dbgi_002331	canonical	dbgi_002331		aaunknown			7.1573076	46.79241	looks_swapped_ch_lat_lon	missing_date
jbuf	66314	dbgi_002289	canonical	dbgi_002289		Rosa glauca Pourr.			7.1572967	46.79243	looks_swapped_ch_lat_lon	missing_date
jbuf	66315	dbgi_002405	canonical	dbgi_002405		Rosa abietina H. Christ			7.157285	46.792446	looks_swapped_ch_lat_lon	missing_date
jbuf	66316	dbgi_002399	canonical	dbgi_002399		Rosa mollis Sm.			7.157265	46.792465	looks_swapped_ch_lat_lon	missing_date
jbuf	66317	dbgi_002411	canonical	dbgi_002411		Rosa majalis Herrm.			7.1572556	46.792473	looks_swapped_ch_lat_lon	missing_date
jbuf	66318	dbgi_002423	canonical	dbgi_002423		Rosa acicularis Lindl. s.l.			7.1572433	46.792473	looks_swapped_ch_lat_lon	missing_date
jbuf	66319	dbgi_002415	canonical	dbgi_002415		Datisca cannabina L.			7.1572294	46.79249	looks_swapped_ch_lat_lon	missing_date
jbuf	66320	dbgi_002403	canonical	dbgi_002403		Begonia grandis Dryand. s.l.			7.15722	46.7925	looks_swapped_ch_lat_lon	missing_date
jbuf	66321	dbgi_002517	canonical	dbgi_002517		Begonia semperflorens Link et Otto			7.157209	46.792492	looks_swapped_ch_lat_lon	missing_date
jbuf	66322	dbgi_002432	canonical	dbgi_002432		Cucurbita pepo L. Zucchini Group			7.157193	46.792503	looks_swapped_ch_lat_lon	missing_date
jbuf	66323	dbgi_002534	canonical	dbgi_002534		Cucurbita pepo L. Scallop Group			7.157184	46.79251	looks_swapped_ch_lat_lon	missing_date
jbuf	66324	dbgi_002505	canonical	dbgi_002505		Cucurbita pepo L. Ornamental Gourd Group			7.157142	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66325	dbgi_002427	canonical	dbgi_002427		Ecballium elaterium (L.) A. Rich.			7.157136	46.792515	looks_swapped_ch_lat_lon	missing_date
jbuf	66326	dbgi_002409	canonical	dbgi_002409		Cucurbita pepo L. Ornamental Gourd Group			7.1571383	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66327	dbgi_002407	canonical	dbgi_002407		Gynostemma pentaphyllum (Thunb.) Makino s.l.			7.1571465	46.792522	looks_swapped_ch_lat_lon	missing_date
jbuf	66328	dbgi_002419	canonical	dbgi_002419		Cyclanthera pedata (L.) Schrad.			7.1571608	46.79251	looks_swapped_ch_lat_lon	missing_date
jbuf	66329	dbgi_002495	canonical	dbgi_002495		Cucumis sativus L. (concombre)			7.157167	46.7925	looks_swapped_ch_lat_lon	missing_date
jbuf	66330	dbgi_002485	canonical	dbgi_002485		Cyclanthera brachystachya (Ser.) Cogn.			7.1571736	46.792503	looks_swapped_ch_lat_lon	missing_date
jbuf	66331	dbgi_002435	canonical	dbgi_002435		Cucumis sativus L. (cornichon)			7.157177	46.792492	looks_swapped_ch_lat_lon	missing_date
jbuf	66332	dbgi_002512	canonical	dbgi_002512		Cucurbita ficifolia Bouch			7.157186	46.7925	looks_swapped_ch_lat_lon	missing_date
jbuf	66333	dbgi_002426	canonical	dbgi_002426		Cotoneaster horizontalis Decne. s.l.			7.1572003	46.79205	looks_swapped_ch_lat_lon	missing_date
jbuf	66334	dbgi_002400	canonical	dbgi_002400		aaunknown			7.157221	46.792046	looks_swapped_ch_lat_lon	missing_date
jbuf	66335	dbgi_002518	canonical	dbgi_002518		Cotoneaster simonsii Baker			7.157237	46.792065	looks_swapped_ch_lat_lon	missing_date
jbuf	66336	dbgi_002416	canonical	dbgi_002416		Cotoneaster multiflorus Bunge			7.1572537	46.792065	looks_swapped_ch_lat_lon	missing_date
jbuf	66337	dbgi_002438	canonical	dbgi_002438		Amelanchier canadensis (L.) Medik.			7.157254	46.792084	looks_swapped_ch_lat_lon	missing_date
jbuf	66338	dbgi_002408	canonical	dbgi_002408		Crataegus laevigata (Poir.) DC			7.1571984	46.792023	looks_swapped_ch_lat_lon	missing_date
jbuf	66339	dbgi_002402	canonical	dbgi_002402		Pyracantha coccinea M. Roem.			7.157214	46.79203	looks_swapped_ch_lat_lon	missing_date
jbuf	66340	dbgi_002398	canonical	dbgi_002398		Cotoneaster rotundifolius Lindl.			7.15724	46.792038	looks_swapped_ch_lat_lon	missing_date
jbuf	66341	dbgi_002404	canonical	dbgi_002404		Cotoneaster franchetti Bois			7.157257	46.79205	looks_swapped_ch_lat_lon	missing_date
jbuf	66342	dbgi_002530	canonical	dbgi_002530		Chaenomeles japonica var. japonica (Thunb.) Spach			7.157275	46.792057	looks_swapped_ch_lat_lon	missing_date
jbuf	66343	dbgi_002420	canonical	dbgi_002420		Sorbus aria Crantz			7.1572723	46.7921	looks_swapped_ch_lat_lon	missing_date
jbuf	66344	dbgi_002516	canonical	dbgi_002516		Amelanchier ovalis Medik.			7.1572905	46.792118	looks_swapped_ch_lat_lon	missing_date
jbuf	66345	dbgi_002440	canonical	dbgi_002440		Sorbus domestica L.			7.1573067	46.79209	looks_swapped_ch_lat_lon	missing_date
jbuf	66346	dbgi_002417	canonical	dbgi_002417		aaunknown			7.1573114	46.792133	looks_swapped_ch_lat_lon	missing_date
jbuf	66347	dbgi_002406	canonical	dbgi_002406		aaunknown			7.1573186	46.792152	looks_swapped_ch_lat_lon	missing_date
jbuf	66348	dbgi_002525	canonical	dbgi_002525		Pyrus pyrifolia (Brum. f.) Nakai var. pyrifolia			7.157355	46.792152	looks_swapped_ch_lat_lon	missing_date
jbuf	66349	dbgi_002441	canonical	dbgi_002441		Pyrus nivalis Jacq.			7.157347	46.792183	looks_swapped_ch_lat_lon	missing_date
jbuf	66350	dbgi_002412	canonical	dbgi_002412		Pyrus pyraster Burgsd.			7.1573863	46.792206	looks_swapped_ch_lat_lon	missing_date
jbuf	66351	dbgi_002486	canonical	dbgi_002486		Malus sieversii (Ledeb.) M. Roem.			7.1573606	46.79222	looks_swapped_ch_lat_lon	missing_date
jbuf	66352	dbgi_002418	canonical	dbgi_002418		Malus pumila (L.) Mill var. pumila			7.1573963	46.792233	looks_swapped_ch_lat_lon	missing_date
jbuf	66353	dbgi_002436	canonical	dbgi_002436		Malus sylvestris (L) Mill.			7.157388	46.792263	looks_swapped_ch_lat_lon	missing_date
jbuf	66354	dbgi_002504	canonical	dbgi_002504		Malus pumila var. paradisiaca (L.) C.K. Schneid.			7.157376	46.792294	looks_swapped_ch_lat_lon	missing_date
jbuf	66355	dbgi_002494	canonical	dbgi_002494		Malus floribunda Van Houtte			7.157419	46.792305	looks_swapped_ch_lat_lon	missing_date
jbuf	66356	dbgi_002447	canonical	dbgi_002447		Mespilus germanica L.			7.157394	46.792328	looks_swapped_ch_lat_lon	missing_date
jbuf	66357	dbgi_002471	canonical	dbgi_002471		Photinia villosa (Thunb.) DC.			7.1573896	46.79236	looks_swapped_ch_lat_lon	missing_date
jbuf	66358	dbgi_002472	canonical	dbgi_002472		Physocarpus opulifolius Max.			7.1573677	46.79237	looks_swapped_ch_lat_lon	missing_date
jbuf	66359	dbgi_002524	canonical	dbgi_002524		Prunus tenella Batsch			7.157384	46.792377	looks_swapped_ch_lat_lon	missing_date
jbuf	66360	dbgi_002477	canonical	dbgi_002477		Prunus padus subsp. petraea Domin			7.1573577	46.792385	looks_swapped_ch_lat_lon	missing_date
jbuf	66361	dbgi_002463	canonical	dbgi_002463		Prunus padus L. subsp. padus			7.157391	46.7924	looks_swapped_ch_lat_lon	missing_date
jbuf	66362	dbgi_002430	canonical	dbgi_002430		Prunus tomentosa Murray			7.15735	46.792423	looks_swapped_ch_lat_lon	missing_date
jbuf	66363	dbgi_002468	canonical	dbgi_002468		Prunus insititia L.			7.1573544	46.792442	looks_swapped_ch_lat_lon	missing_date
jbuf	66364	dbgi_002476	canonical	dbgi_002476		Prunus cerasifera Ehrh. 'Nigra'			7.157352	46.792477	looks_swapped_ch_lat_lon	missing_date
jbuf	66365	dbgi_002465	canonical	dbgi_002465		Prunus cerasifera Ehrh.			7.157311	46.792477	looks_swapped_ch_lat_lon	missing_date
jbuf	66366	dbgi_002443	canonical	dbgi_002443		Prunus serrula Franch.			7.1573143	46.792507	looks_swapped_ch_lat_lon	missing_date
jbuf	66367	dbgi_002453	canonical	dbgi_002453		Prunus spinosa L.			7.157248	46.792538	looks_swapped_ch_lat_lon	missing_date
jbuf	66368	dbgi_002475	canonical	dbgi_002475		Prunus avium L.			7.1572146	46.792557	looks_swapped_ch_lat_lon	missing_date
jbuf	66369	dbgi_002428	canonical	dbgi_002428		Eucommia ulmoides Oliv.			7.157012	46.792507	looks_swapped_ch_lat_lon	missing_date
jbuf	66370	dbgi_002410	canonical	dbgi_002410		Rubia tinctorum L.			7.156969	46.792515	looks_swapped_ch_lat_lon	missing_date
jbuf	66371	dbgi_002451	canonical	dbgi_002451		Cruciata laevipes Opiz			7.1569633	46.792515	looks_swapped_ch_lat_lon	missing_date
jbuf	66372	dbgi_002455	canonical	dbgi_002455		Phuopsis stylosa (Trin.) B.D. Jacks.			7.1569567	46.79252	looks_swapped_ch_lat_lon	missing_date
jbuf	66373	dbgi_002456	canonical	dbgi_002456		Galium verum L. subsp. verum			7.1569505	46.79252	looks_swapped_ch_lat_lon	missing_date
jbuf	66374	dbgi_002450	canonical	dbgi_002450		Asperula tinctoria L.			7.1569304	46.792515	looks_swapped_ch_lat_lon	missing_date
jbuf	66375	dbgi_002519	canonical	dbgi_002519		Galium sylvaticum L.			7.1569295	46.79252	looks_swapped_ch_lat_lon	missing_date
jbuf	66376	dbgi_002533	canonical	dbgi_002533		Cephalanthus occidentalis L.			7.156924	46.79252	looks_swapped_ch_lat_lon	missing_date
jbuf	66377	dbgi_002448	canonical	dbgi_002448		Asperula taurina L.			7.1569176	46.792515	looks_swapped_ch_lat_lon	missing_date
jbuf	66378	dbgi_002502	canonical	dbgi_002502		Gentiana angustifolia Vill.			7.1568933	46.792515	looks_swapped_ch_lat_lon	missing_date
jbuf	66379	dbgi_002459	canonical	dbgi_002459		Gentiana septemfida Pall.			7.1568933	46.792522	looks_swapped_ch_lat_lon	missing_date
jbuf	66380	dbgi_002461	canonical	dbgi_002461		Gentiana tibetica King			7.1568813	46.79252	looks_swapped_ch_lat_lon	missing_date
jbuf	66381	dbgi_002422	canonical	dbgi_002422		Vinca minor L.			7.156863	46.79252	looks_swapped_ch_lat_lon	missing_date
jbuf	66382	dbgi_002445	canonical	dbgi_002445		Vinca major L.			7.1568613	46.792526	looks_swapped_ch_lat_lon	missing_date
jbuf	66383	dbgi_002424	canonical	dbgi_002424		Asclepias incarnata L. subsp. incarnata			7.156853	46.792526	looks_swapped_ch_lat_lon	missing_date
jbuf	66384	dbgi_002457	canonical	dbgi_002457		Amsonia orientalis Decne.			7.1568522	46.792522	looks_swapped_ch_lat_lon	missing_date
jbuf	66385	dbgi_002535	canonical	dbgi_002535		Vincetoxicum hirundinaria Medik.			7.156841	46.792522	looks_swapped_ch_lat_lon	missing_date
jbuf	66386	dbgi_002462	canonical	dbgi_002462		Apocynum venetum L.			7.156831	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66387	dbgi_002449	canonical	dbgi_002449		Asclepias curassavica L.			7.156831	46.792522	looks_swapped_ch_lat_lon	missing_date
jbuf	66388	dbgi_002510	canonical	dbgi_002510		Ipomoea batatas (L.) Lam.			7.156804	46.792522	looks_swapped_ch_lat_lon	missing_date
jbuf	66389	dbgi_002466	canonical	dbgi_002466		Ipomoea lobata (Cerv.) Thell.			7.156803	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66390	dbgi_002446	canonical	dbgi_002446		Ipomoea tricolor Cav. 'Praecox'			7.156799	46.792526	looks_swapped_ch_lat_lon	missing_date
jbuf	66391	dbgi_002460	canonical	dbgi_002460		Ipomoea purpurea (L.) Roth			7.156795	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66392	dbgi_002473	canonical	dbgi_002473		Browallia americana L.			7.1567545	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66393	dbgi_002469	canonical	dbgi_002469		Petunia axillaris (Lam.) Britton et al.			7.156747	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66394	dbgi_002467	canonical	dbgi_002467		Nierembergia scoparia Sendtn.			7.156748	46.792534	looks_swapped_ch_lat_lon	missing_date
jbuf	66395	dbgi_002474	canonical	dbgi_002474		Petunia integrifolia (Hook.) Schinz et Thell.			7.156734	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66396	dbgi_002458	canonical	dbgi_002458		Petunia x atkinsiana W.H. Baxter			7.1567345	46.792538	looks_swapped_ch_lat_lon	missing_date
jbuf	66397	dbgi_002470	canonical	dbgi_002470		Nicotiana sylvestris Speg. et S. Comes			7.1567216	46.792538	looks_swapped_ch_lat_lon	missing_date
jbuf	66398	dbgi_002437	canonical	dbgi_002437		Nicotiana rustica L.			7.156716	46.792534	looks_swapped_ch_lat_lon	missing_date
jbuf	66399	dbgi_002429	canonical	dbgi_002429		Nicotiana glutinosa L.			7.1567097	46.792534	looks_swapped_ch_lat_lon	missing_date
jbuf	66400	dbgi_002509	canonical	dbgi_002509		Nicotiana langsdorffii Weinm.			7.1567035	46.792534	looks_swapped_ch_lat_lon	missing_date
jbuf	66401	dbgi_002414	canonical	dbgi_002414		Nicotiana tabacum L.			7.1566963	46.792534	looks_swapped_ch_lat_lon	missing_date
jbuf	66402	dbgi_002442	canonical	dbgi_002442		Atropa bella-donna L. fo. lutea			7.1566834	46.79254	looks_swapped_ch_lat_lon	missing_date
jbuf	66403	dbgi_002488	canonical	dbgi_002488		Atropa bella-donna L. fo. lutea			7.156674	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66404	dbgi_002522	canonical	dbgi_002522		Lycium barbarum L.			7.1566653	46.792538	looks_swapped_ch_lat_lon	missing_date
jbuf	66405	dbgi_002444	canonical	dbgi_002444		Lycium chinense Mill. 'Macrocarpum'			7.156654	46.79254	looks_swapped_ch_lat_lon	missing_date
jbuf	66406	dbgi_002277	canonical	dbgi_002277		Datura stramonium var. godronii Danert			7.1566377	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66407	dbgi_002521	canonical	dbgi_002521		Datura innoxia Mill.			7.156623	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66408	dbgi_002452	canonical	dbgi_002452		Brugmansia x insignis (Rodr.) Lockwood			7.1566076	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66409	dbgi_002507	canonical	dbgi_002507		Physalis alkekengi L.			7.156599	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66410	dbgi_002526	canonical	dbgi_002526		Physalis peruviana L.			7.156593	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66411	dbgi_002503	canonical	dbgi_002503		Physalis ixocarpa Hornem.			7.1565876	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66412	dbgi_002511	canonical	dbgi_002511		Capsicum annuum L. (long rig)			7.1565824	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66413	dbgi_002497	canonical	dbgi_002497		Capsicum annuum L. (petit rond)			7.156579	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66414	dbgi_002492	canonical	dbgi_002492		Lycopersicon esculentum var. cerasiforme Alef. s. l. rouge			7.156575	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66415	dbgi_002431	canonical	dbgi_002431		Lycopersicon esculentum var. cerasiforme (Dunal) Alef. jaune			7.1565757	46.792553	looks_swapped_ch_lat_lon	missing_date
jbuf	66416	dbgi_002421	canonical	dbgi_002421		Lycopersicon esculentum Mill.			7.1565714	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66417	dbgi_002506	canonical	dbgi_002506		Solanum pimpinellifolium L. 'Sweet Pea'			7.1565685	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66418	dbgi_002501	canonical	dbgi_002501		Solanum pyracanthos Lam.			7.156565	46.79254	looks_swapped_ch_lat_lon	missing_date
jbuf	66419	dbgi_002491	canonical	dbgi_002491		Solanum nigrum L.			7.156562	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66420	dbgi_002496	canonical	dbgi_002496		Solanum uporo Dunal			7.156561	46.79254	looks_swapped_ch_lat_lon	missing_date
jbuf	66421	dbgi_002508	canonical	dbgi_002508		Solanum aviculare G. Forst.			7.1565566	46.792545	looks_swapped_ch_lat_lon	missing_date
jbuf	66422	dbgi_002489	canonical	dbgi_002489		Solanum melongena L.			7.156557	46.792538	looks_swapped_ch_lat_lon	missing_date
jbuf	66423	dbgi_002434	canonical	dbgi_002434		Solanum villosum Mill. s.l.			7.15655	46.79254	looks_swapped_ch_lat_lon	missing_date
jbuf	66424	dbgi_002523	canonical	dbgi_002523		Solanum dulcamara L.			7.156543	46.79253	looks_swapped_ch_lat_lon	missing_date
jbuf	66425	dbgi_002515	canonical	dbgi_002515		Phacelia congesta Hook.			7.1565213	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66426	dbgi_002527	canonical	dbgi_002527		Heliotropium arborescens L.			7.1565294	46.79255	looks_swapped_ch_lat_lon	missing_date
jbuf	66427	dbgi_002454	canonical	dbgi_002454		Cerinthe major L.			7.156525	46.792557	looks_swapped_ch_lat_lon	missing_date
jbuf	66428	dbgi_002490	canonical	dbgi_002490		Alkanna orientalis (L.) Boiss.			7.156536	46.792557	looks_swapped_ch_lat_lon	missing_date
jbuf	66429	dbgi_002520	canonical	dbgi_002520		Echium vulgare L.			7.156548	46.792572	looks_swapped_ch_lat_lon	missing_date
jbuf	66430	dbgi_002464	canonical	dbgi_002464		Moltkia petraea (Tratt.) Griseb.			7.1565533	46.792564	looks_swapped_ch_lat_lon	missing_date
jbuf	66431	dbgi_002401	canonical	dbgi_002401		Nonea lutea (Desr.) DC.			7.1565623	46.792576	looks_swapped_ch_lat_lon	missing_date
jbuf	66432	dbgi_002487	canonical	dbgi_002487		Buglossoides purpurocaerulea (L.) I.M. Johnst.			7.1565614	46.79257	looks_swapped_ch_lat_lon	missing_date
