filename,injection,file_type,sample_id,container_id,ATTRIBUTE_Species,genus,family,NCBITaxonomy_ID,Ionization.mode,organ,is_wild,collector,latitude,longitude,x_coord,y_coord,date_created
250404_ML_Metabo_DDA_sample_161_nr8.mzML,161,sample,dbgi_003818,dbgi_003818_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.999657,6.933927,2561614,1205523.9,2025-03-04T13:03:42.219Z
250404_ML_Metabo_DDA_sample_162_nr8.mzML,162,sample,dbgi_003582,dbgi_003582_01_01,Rubus occidentalis,Rubus,Rosaceae,75079,positive,Leaf,1,Mazzarine Laboureau,46.99969,6.9345093,2561658.2,1205527.8,2025-03-04T13:03:44.338Z
250404_ML_Metabo_DDA_sample_163_nr8.mzML,163,sample,dbgi_003777,dbgi_003777_01_01,Rosmarinus officinalis,Rosmarinus,Lamiaceae,39367,positive,Leaf,0,Mazzarine Laboureau,46.999706,6.934419,2561651.2,1205529.1,2025-03-04T13:03:43.415Z
250404_ML_Metabo_DDA_sample_164_nr8.mzML,164,sample,dbgi_007094,dbgi_007094_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250404_ML_Metabo_DDA_sample_165_nr8.mzML,165,sample,dbgi_003910,dbgi_003910_01_01,Centranthus ruber,Centranthus,Caprifoliaceae,42332,positive,Leaf,0,Mazzarine Laboureau,46.999542,6.9339275,2561613.8,1205511.5,2025-03-04T13:03:46.521Z
250404_ML_Metabo_DDA_sample_166_nr8.mzML,166,sample,dbgi_007020,dbgi_007020_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250404_ML_Metabo_DDA_sample_167_nr8.mzML,167,sample,dbgi_003402,dbgi_003402_01_01,Ruta graveolens,Ruta,Rutaceae,37565,positive,Leaf,0,Mazzarine Laboureau,46.999607,6.9338813,2561610.5,1205518.5,2025-03-04T13:03:40.701Z
250404_ML_Metabo_DDA_sample_168_nr8.mzML,168,sample,dbgi_003758,dbgi_003758_01_01,Prunus domestica,Prunus,Rosaceae,3758,positive,Leaf,0,Mazzarine Laboureau,46.999737,6.9343853,2561648.8,1205532.6,2025-03-04T13:03:42.989Z
250404_ML_Metabo_DDA_sample_169_nr8.mzML,169,sample,dbgi_002034,dbgi_002034_01_01,Eryngium planum,Eryngium,Apiaceae,43071,positive,Leaf,0,Mazzarine Laboureau,46.999947,6.9348354,2561683.2,1205556,2025-03-04T13:03:32.725Z
250404_ML_Metabo_DDA_sample_170_nr8.mzML,170,sample,dbgi_002138,dbgi_002138_01_01,Agrimonia eupatoria,Agrimonia,Rosaceae,57912,positive,Leaf,0,Mazzarine Laboureau,47.000248,6.934926,2561690.2,1205589.1,2025-03-04T13:03:25.005Z
250404_ML_Metabo_DDA_sample_171_nr8.mzML,171,sample,dbgi_003541,dbgi_003541_01_01,Pterocephalus perennis,Pterocephalus,Caprifoliaceae,183569,positive,Leaf,0,Mazzarine Laboureau,46.999947,6.9347615,2561677.5,1205555.9,2025-03-04T13:03:34.217Z
250404_ML_Metabo_DDA_sample_172_nr8.mzML,172,sample,dbgi_002007,dbgi_002007_01_01,Matricaria chamomilla,Matricaria,Compositae,98504,positive,Leaf,0,Mazzarine Laboureau,47.000298,6.93503,2561698.2,1205594.9,2025-03-04T13:03:24.465Z
250404_ML_Metabo_DDA_sample_173_nr8.mzML,173,sample,dbgi_003593,dbgi_003593_01_01,Artemisia alba,Artemisia,Compositae,1227615,positive,Leaf,1,Mazzarine Laboureau,46.99969,6.9344974,2561657.2,1205527.6,2025-03-04T13:03:44.309Z
250404_ML_Metabo_DDA_sample_174_nr8.mzML,174,sample,dbgi_003710,dbgi_003710_01_01,Citrus reticulata,Citrus,Rutaceae,85571,positive,Leaf,1,Mazzarine Laboureau,46.999752,6.9346337,2561667.8,1205534.1,2025-03-04T13:03:44.958Z
250404_ML_Metabo_DDA_sample_175_nr8.mzML,175,sample,dbgi_003306,dbgi_003306_01_01,Eryngium giganteum,Eryngium,Apiaceae,155276,positive,Leaf,0,Mazzarine Laboureau,47.000004,6.934944,2561691.5,1205562.1,2025-03-04T13:03:32.127Z
250404_ML_Metabo_DDA_sample_176_nr8.mzML,176,sample,dbgi_003636,dbgi_003636_01_01,Platycodon grandiflorus,Platycodon,Campanulaceae,94286,positive,Leaf,0,Mazzarine Laboureau,46.999443,6.933973,2561617.2,1205500.4,2025-03-04T13:03:46.050Z
250404_ML_Metabo_DDA_sample_177_nr8.mzML,177,sample,dbgi_001959,dbgi_001959_01_01,Rosa x,Rosa,Rosaceae,3764,positive,Leaf,1,Mazzarine Laboureau,47.00026,6.9348283,2561683,1205590.5,2025-03-04T13:03:25.529Z
250404_ML_Metabo_DDA_sample_178_nr8.mzML,178,sample,dbgi_003506,dbgi_003506_01_01,Foeniculum vulgare,Foeniculum,Apiaceae,2849586,positive,Leaf,1,Mazzarine Laboureau,46.999844,6.934541,2561660.8,1205544.6,2025-03-04T13:03:36.652Z
250404_ML_Metabo_DDA_sample_179_nr8.mzML,179,sample,dbgi_003590,dbgi_003590_01_01,Ampelodesmos mauritanicus,Ampelodesmos,Poaceae,66000,positive,Leaf,0,Mazzarine Laboureau,46.99965,6.9338465,2561607.8,1205523.2,2025-03-04T13:03:42.000Z
250404_ML_Metabo_DDA_sample_180_nr8.mzML,180,sample,dbgi_003606,dbgi_003606_01_01,Iris foetidissima,Iris,Iridaceae,585813,positive,Leaf,0,Mazzarine Laboureau,46.99969,6.9344673,2561655,1205527.6,2025-03-04T13:03:43.805Z
250404_ML_Metabo_DDA_sample_181_nr8.mzML,181,sample,dbgi_003657,dbgi_003657_01_01,Cosmos bipinnatus,Cosmos,Asteraceae,51277,positive,Leaf,1,Mazzarine Laboureau,46.999737,6.9344254,2561651.8,1205532.9,2025-03-04T13:03:43.106Z
250404_ML_Metabo_DDA_sample_182_nr8.mzML,182,sample,dbgi_003364,dbgi_003364_01_01,Campanula sarmatica,Campanula,Campanulaceae,239423,positive,Leaf,0,Mazzarine Laboureau,46.999996,6.934922,2561689.8,1205561.1,2025-03-04T13:03:31.598Z
250404_ML_Metabo_DDA_sample_183_nr8.mzML,183,sample,dbgi_003595,dbgi_003595_01_01,Thymus vulgaris,Thymus,Lamiaceae,49992,positive,Leaf,0,Mazzarine Laboureau,46.999718,6.9344587,2561654.5,1205530.4,2025-03-04T13:03:43.599Z
250404_ML_Metabo_DDA_sample_184_nr8.mzML,184,sample,dbgi_003603,dbgi_003603_01_01,Clinopodium nepeta,Clinopodium,Lamiaceae,306383,positive,Leaf,1,Mazzarine Laboureau,46.999718,6.934446,2561653.5,1205530.6,2025-03-04T13:03:43.627Z
250404_ML_Metabo_DDA_sample_185_nr8.mzML,185,sample,dbgi_003817,dbgi_003817_01_01,Staphylea trifolia,Staphylea,Staphyleaceae,85280,positive,Leaf,0,Mazzarine Laboureau,46.99959,6.9339366,2561614.5,1205516.6,2025-03-04T13:03:46.670Z
250404_ML_Metabo_DDA_sample_186_nr8.mzML,186,sample,dbgi_003451,dbgi_003451_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.99967,6.9339075,2561612.5,1205525.4,2025-03-04T13:03:40.023Z
250404_ML_Metabo_DDA_sample_187_nr8.mzML,187,sample,dbgi_002033,dbgi_002033_01_01,Potentilla recta,Potentilla,Rosaceae,538583,positive,Leaf,0,Mazzarine Laboureau,46.99997,6.934712,2561673.8,1205558.2,2025-03-04T13:03:29.183Z
250404_ML_Metabo_DDA_sample_188_nr8.mzML,188,sample,dbgi_002161,dbgi_002161_01_01,Veronica officinalis,Veronica,Plantaginaceae,160511,positive,Leaf,0,Mazzarine Laboureau,47.000286,6.935158,2561708,1205593.2,2025-03-04T13:01:28.317Z
250404_ML_Metabo_DDA_sample_189_nr8.mzML,189,sample,dbgi_001946,dbgi_001946_01_01,Calendula officinalis,Calendula,Compositae,41496,positive,Leaf,0,Mazzarine Laboureau,47.000233,6.935056,2561700.2,1205587.4,2025-03-04T13:03:22.878Z
250404_ML_Metabo_DDA_sample_190_nr8.mzML,190,sample,dbgi_002046,dbgi_002046_01_01,Erysimum cheiri,Erysimum,Brassicaceae,71232,positive,Leaf,0,Mazzarine Laboureau,47.000328,6.935135,2561706.2,1205598.1,2025-03-04T13:03:21.294Z
250404_ML_Metabo_DDA_sample_191_nr8.mzML,191,sample,dbgi_003324,dbgi_003324_01_01,Teucrium lucidum,Teucrium,Lamiaceae,1209870,positive,Leaf,0,Mazzarine Laboureau,47.00001,6.934811,2561681.5,1205563,2025-03-04T13:03:28.536Z
250404_ML_Metabo_DDA_sample_192_nr8.mzML,192,sample,dbgi_003343,dbgi_003343_01_01,Picea orientalis,Picea,Pinaceae,224734,positive,Leaf,0,Mazzarine Laboureau,47.00002,6.934956,2561692.5,1205563.9,2025-03-04T13:03:31.961Z
250404_ML_Metabo_DDA_sample_193_nr8.mzML,193,sample,dbgi_003461,dbgi_003461_01_01,Helichrysum italicum,Helichrysum,Compositae,261786,positive,Leaf,0,Mazzarine Laboureau,46.99993,6.9347596,2561677.5,1205554.4,2025-03-04T13:03:34.341Z
